user_name,language,game_id,game_name,start_time(UTC Time),view_count
PlayHearthstone,en,138585,Hearthstone,2018-12-09 17:30:10,2772
POACH,en,33214,Fortnite,2018-12-10 00:58:55,2735
Scarra,en,21779,League of Legends,2018-12-10 00:52:38,2716
fluyr,pt,509658,Just Chatting,2018-12-09 23:05:19,2553
Amouranth,en,509658,Just Chatting,2018-12-09 21:45:21,2496
Solary,fr,21779,League of Legends,2018-12-09 20:32:29,2431
BobRoss,en,509660,Art,2018-12-09 19:50:22,2417
OverwatchContenders,en,488552,Overwatch,2018-12-10 00:44:04,2409
ThaldrinLol,tr,29056,Knight Online,2018-12-09 17:34:12,2395
Sardoche,fr,504461,Super Smash Bros. Ultimate,2018-12-09 20:59:39,2380
Kitboga,en,509658,Just Chatting,2018-12-10 00:04:36,2375
mindcrack,en,488426,Extra Life,2018-12-09 13:15:53,2324
hearthstoneNESS,pt,138585,Hearthstone,2018-12-09 22:33:28,2315
fluyr,pt,509658,Just Chatting,2018-12-09 23:05:19,2310
TSM_CaMiLLs,en,33214,Fortnite,2018-12-09 23:01:39,2251
JoshOG,en,491705,Insurgency: Sandstorm,2018-12-10 00:04:37,2248
itmeJP,en,29307,Path of Exile,2018-12-09 19:28:35,2223
Strippin,en,504461,Super Smash Bros. Ultimate,2018-12-09 22:06:53,2205
Pikabooirl,en,18122,World of Warcraft,2018-12-10 00:29:19,2204
태상,ko,138585,Hearthstone,2018-12-09 22:37:22,2198
xthepumpx,en,33214,Fortnite,2018-12-10 02:06:41,2161
Square Enix,en,492805,Final Fantasy: Brave Exvius,2018-12-09 17:32:41,2119
DolphinChemist,en,496902,Slay the Spire,2018-12-09 22:20:44,2099
Oldscool_Runscape,en,459931,Old School RuneScape,2018-12-10 02:36:48,2083
KittyPlays,en,33214,Fortnite,2018-12-09 18:24:05,2056
CarlSagan42,en,490608,Super Mario Maker,2018-12-10 01:51:05,2044
ZSonicFox,en,460521,Mortal Kombat X,2018-12-10 00:39:08,2024
Giantwaffle,en,29307,Path of Exile,2018-12-09 23:49:48,2018
Calebhart42,en,10322,Final Fantasy X,2018-12-10 00:09:31,2001
ZanoXVII,it,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-09 19:54:30,1974
PersAnal,ru,29595,Dota 2,2018-12-10 00:07:19,1947
Lethalfrag,en,493526,Runner3,2018-12-09 23:44:25,1921
BikeMan,en,4520,Ashen,2018-12-10 00:40:57,1871
The_Happy_Hob,en,490292,Dark Souls III,2018-12-09 21:14:17,1829
Starladder5,ru,32399,Counter-Strike: Global Offensive,2018-12-09 22:49:39,1807
CalebDMTG,en,2748,Magic: The Gathering,2018-12-10 01:07:41,1801
Smoke,en,491931,Escape From Tarkov,2018-12-10 00:36:13,1794
SkillSpecs,en,459931,Old School RuneScape,2018-12-09 22:44:38,1792
mandiocaa1,pt,21779,League of Legends,2018-12-10 02:28:14,1779
OGE_ow,en,488552,Overwatch,2018-12-09 20:15:16,1755
BiDa,pt,32399,Counter-Strike: Global Offensive,2018-12-09 23:21:27,1735
Draskyl,en,29595,Dota 2,2018-12-09 23:42:34,1733
1Adrianaries1,en,21779,League of Legends,2018-12-09 19:01:31,1730
ggGibi,en,509659,ASMR,2018-12-10 00:57:29,1708
themattayahu,pt,21779,League of Legends,2018-12-09 20:23:01,1675
DatModz,en,29307,Path of Exile,2018-12-09 17:38:10,1673
Kubon_,pl,21779,League of Legends,2018-12-09 17:50:22,1670
runitup,en,488190,Poker,2018-12-09 22:40:23,1628
BoiSelvagem,pt,489635,ARK,2018-12-09 18:03:30,1614
TehJamJar,en,32982,Grand Theft Auto V,2018-12-09 21:01:21,1588
vitussobritvaal,ru,509576,Casino,2018-12-09 20:15:33,1583
Starladder_CS_en,en,32399,Counter-Strike: Global Offensive,2018-12-10 02:38:59,1563
PeachSaliva,en,504461,Super Smash Bros. Ultimate,2018-12-10 01:54:41,1545
Crayator,en,33214,Fortnite,2018-12-10 01:40:41,1529
xChocoBars,en,21779,League of Legends,2018-12-09 23:21:02,1524
moistcr1tikal,en,504461,Super Smash Bros. Ultimate,2018-12-10 01:48:20,1522
danikxaz,ru,509576,Casino,2018-12-10 02:49:40,1495
ImMarksman,en,33214,Fortnite,2018-12-09 23:11:14,1469
mrslohunterfy,ru,509576,Casino,2018-12-08 12:51:42,1457
Alfie,en,459931,Old School RuneScape,2018-12-09 21:44:06,1443
Ezekiel_III,en,495082,One Hour One Life,2018-12-09 20:03:38,1443
72hrs,en,33214,Fortnite,2018-12-09 23:47:24,1429
Annoying,en,33214,Fortnite,2018-12-10 01:12:00,1421
fl0m,en,32399,Counter-Strike: Global Offensive,2018-12-09 23:04:38,1363
LegenVD,en,2748,Magic: The Gathering,2018-12-09 21:06:25,1359
PowerUpWithPride,en,3359,The Legend of Zelda: Phantom Hourglass,2018-12-09 20:34:29,1339
gaules,pt,32399,Counter-Strike: Global Offensive,2018-12-08 23:54:12,1333
가브리엘,ko,490100,Lost Ark Online,2018-12-09 19:09:26,1328
Hungrybox,en,504461,Super Smash Bros. Ultimate,2018-12-09 19:31:30,1318
A_Seagull,en,29307,Path of Exile,2018-12-10 02:13:51,1300
CobaltStreak,en,491080,The Binding of Isaac: Afterbirth,2018-12-10 02:09:55,1285
goncho,es,509658,Just Chatting,2018-12-09 23:49:55,1284
PaymoneyWubby,en,33214,Fortnite,2018-12-10 01:30:24,1275
fuslie,en,26936,Music & Performing Arts,2018-12-09 23:11:45,1273
StarCraft,en,490422,StarCraft II,2018-12-09 17:58:51,1251
Gale_Adelade,en,488552,Overwatch,2018-12-10 01:21:53,1253
GoldGlove,en,504462,Call of Duty: Black Ops 4,2018-12-10 01:46:16,1243
zorlaKOKA,pt,32399,Counter-Strike: Global Offensive,2018-12-10 00:44:29,1231
pashadizel,ru,138585,Hearthstone,2018-12-09 19:29:53,1231
Grimmmz,en,504199,Battlefield V,2018-12-10 01:06:36,1230
AKAWonder,es,2748,Magic: The Gathering,2018-12-09 21:01:35,1230
SexyBamboe,en,29595,Dota 2,2018-12-09 21:50:14,1219
seucreysonreborn,pt,29595,Dota 2,2018-12-09 23:38:41,1201
coelho,pt,509658,Just Chatting,2018-12-10 02:32:53,1181
velvet_7,en,509658,Just Chatting,2018-12-10 01:11:36,1178
PSG_RocKy,fr,506103,FIFA 19,2018-12-09 21:58:28,1148
purple_hs,en,138585,Hearthstone,2018-12-10 01:56:36,1143
vltuss_br1twaa,ru,509576,Casino,2018-12-09 16:42:26,1101
DexertoFR,fr,504462,Call of Duty: Black Ops 4,2018-12-09 19:05:49,1091
dasMEHDI,en,509658,Just Chatting,2018-12-09 21:01:16,1089
ScottJund,en,491487,Dead by Daylight,2018-12-10 01:40:11,1079
realBamBam,en,32959,Heroes of the Storm,2018-12-10 00:15:23,1079
Rizzo,en,30921,Rocket League,2018-12-10 00:45:00,1070
Weak3n,en,32507,Smite,2018-12-10 01:16:41,1057
Swagger,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-09 22:43:13,1031
KingGeorgeTV,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-10 02:16:37,999
trihex,en,504461,Super Smash Bros. Ultimate,2018-12-10 01:03:36,997
space,en,488552,Overwatch,2018-12-10 02:15:16,996
jdotb,en,18122,World of Warcraft,2018-12-09 21:44:17,995
Maynah,pt,21779,League of Legends,2018-12-09 22:42:27,994
AnnieBot,en,21779,League of Legends,2018-12-10 02:03:00,988
PENTA,en,32982,Grand Theft Auto V,2018-12-10 01:28:42,982
giganterichard,pt,138585,Hearthstone,2018-12-09 19:30:34,972
RenanSparrow,pt,494508,Yu-Gi-Oh! Duel Links,2018-12-09 23:26:29,970
RealKraftyy,en,33214,Fortnite,2018-12-09 22:04:42,965
RealKraftyy,en,33214,Fortnite,2018-12-09 22:04:42,979
RenanSparrow,pt,494508,Yu-Gi-Oh! Duel Links,2018-12-09 23:26:29,965
havoc616,en,29307,Path of Exile,2018-12-09 06:33:47,962
BeyondTheSummit,en,29595,Dota 2,2018-12-09 13:10:06,960
armatvhs,fr,138585,Hearthstone,2018-12-10 02:06:00,957
JGhosty,en,509667,Food & Drink,2018-12-09 23:07:26,948
MaryJLeeee,en,509659,ASMR,2018-12-10 02:31:29,942
Vivid,en,33214,Fortnite,2018-12-10 00:49:56,942
RaufBaba25,tr,490377,Sea of Thieves,2018-12-09 23:23:16,905
StreamerHouse,en,506246,Fallout 76,2018-12-08 05:27:43,904
PrincessMiaOsman,en,33214,Fortnite,2018-12-09 21:26:45,888
Mitchflowerpower,en,9455,Super Mario Bros. 3,2018-12-10 00:53:46,887
wintergaming,en,490422,StarCraft II,2018-12-10 01:28:45,886
chiawei1031tv,zh,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-10 01:05:55,877
Mizkif,en,504461,Super Smash Bros. Ultimate,2018-12-10 01:00:10,877
Spikevegeta,en,207,Yu-Gi-Oh! Forbidden Memories,2018-12-09 17:56:48,875
Cirno_TV,en,6715,Doom,2018-12-09 21:03:13,870
TSM_TheOddOne,en,459341,The Legend of Heroes: Trails of Cold Steel II,2018-12-10 00:46:21,867
noelmiller,en,509658,Just Chatting,2018-12-10 01:18:23,863
allkeyshop_tv,en,509658,Just Chatting,2018-12-10 02:33:05,858
Robfortes,pt,506103,FIFA 19,2018-12-10 00:37:41,866
allkeyshop_tv,en,509658,Just Chatting,2018-12-10 02:33:05,858
Alkaizerx,en,29307,Path of Exile,2018-12-10 01:38:44,840
santidead,es,33214,Fortnite,2018-12-10 00:21:27,829
たぬき忍者,ja,21779,League of Legends,2018-12-09 19:21:53,829
Bnans,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-09 18:45:28,829
Emongg,en,488552,Overwatch,2018-12-10 02:15:43,805
INTERRO,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-09 20:11:37,798
waveigl,pt,32399,Counter-Strike: Global Offensive,2018-12-09 21:30:53,782
GordoTony,en,26936,Music & Performing Arts,2018-12-10 01:54:43,781
GordoTony,en,26936,Music & Performing Arts,2018-12-10 01:54:43,781
Danteh,en,488552,Overwatch,2018-12-09 22:42:56,772
rainbrain,ja,504461,Super Smash Bros. Ultimate,2018-12-09 18:57:21,765
Lumi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-10 00:40:40,759
ShackyHD,en,263490,Rust,2018-12-10 00:58:27,756
FireDragon,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-10 00:13:15,751
LuCKyy_and_BW,en,497057,Destiny 2,2018-12-09 20:18:54,738
NormalBoots,en,504461,Super Smash Bros. Ultimate,2018-12-09 22:23:59,729
Pieface23,en,506103,FIFA 19,2018-12-09 21:49:24,728
z_slots,ru,509576,Casino,2018-12-09 16:08:33,728
SpeedGaming3,en,1758,Shin Megami Tensei: Digital Devil Saga 2,2018-12-09 17:30:54,724
DizzyKitten,en,509658,Just Chatting,2018-12-10 02:31:36,718
Jendenise,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-09 17:26:07,716
KISSRADIO_FM997,zh,26936,Music & Performing Arts,2018-12-08 09:05:09,715
woops,en,504461,Super Smash Bros. Ultimate,2018-12-09 23:57:36,712
xcudi,en,504462,Call of Duty: Black Ops 4,2018-12-09 15:19:07,696
노돌리,ko,490100,Lost Ark Online,2018-12-10 01:23:46,687
NaviOOT,en,138585,Hearthstone,2018-12-10 00:02:03,679
KingNappy,en,65706,Dead Space 3,2018-12-09 16:53:10,675
CLASHTournaments,en,504461,Super Smash Bros. Ultimate,2018-12-09 20:21:16,661
Anton,en,491931,Escape From Tarkov,2018-12-09 22:06:09,660
colonel_calico,en,33214,Fortnite,2018-12-09 23:57:08,659
FinKone,en,71375,Star Citizen,2018-12-09 22:48:16,656
m989876525,zh,21779,League of Legends,2018-12-09 23:36:57,651
cameram4n,pt,460630,Tom Clancy's Rainbow Six: Siege,2018-12-10 01:41:37,647
Kronovi,en,30921,Rocket League,2018-12-10 02:02:50,641
SakuI97,de,506103,FIFA 19,2018-12-09 22:58:15,639
zwebackhd,en,506103,FIFA 19,2018-12-10 02:01:02,634
linezeus8,en,8901,Lineage II,2018-12-09 20:36:06,632
zwebackhd,en,506103,FIFA 19,2018-12-10 02:01:02,634
Kiwo,en,510344,Kingdom Two Crowns,2018-12-09 15:48:01,629
GrinningGoat,en,138585,Hearthstone,2018-12-09 22:52:32,622
m989876525,zh,21779,League of Legends,2018-12-09 23:36:57,610
SplattercatGaming,en,510344,Kingdom Two Crowns,2018-12-09 22:00:49,610
칸데르니아,ko,490719,Parkitect,2018-12-10 00:04:22,609
linezeus8,en,8901,Lineage II,2018-12-09 20:36:06,605
Slyfoxhound,en,504461,Super Smash Bros. Ultimate,2018-12-09 23:18:34,603
xcaliz0rz,en,504462,Call of Duty: Black Ops 4,2018-12-10 00:40:54,599
puniogaming,pl,19619,Tibia,2018-12-09 18:30:15,587
NeoNess007,en,66170,Warframe,2018-12-09 21:51:37,585
BazzaGazza,en,504461,Super Smash Bros. Ultimate,2018-12-10 00:16:46,584
EdgarAlanBroLIVE,en,491487,Dead by Daylight,2018-12-09 23:25:22,584
TaeRss,ru,488552,Overwatch,2018-12-09 14:59:18,582
Artosis,en,11989,StarCraft,2018-12-10 00:45:08,581
miafitz,tr,509658,Just Chatting,2018-12-09 23:48:16,579
Direwolf20,en,27471,Minecraft,2018-12-09 23:12:51,576
InTrollsive,en,33214,Fortnite,2018-12-10 01:19:34,575
RushIntenso,pt,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-09 22:51:37,575
waveafterwave2ndlife,ru,29595,Dota 2,2018-12-09 16:24:44,571
STPeach,en,504461,Super Smash Bros. Ultimate,2018-12-10 00:40:03,570
linezeus8,en,8901,Lineage II,2018-12-09 20:36:06,568
TheNo1Alex,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-10 01:55:29,567
xplosive,en,459382,Gears of War 4,2018-12-09 20:45:53,566
SA17,en,33214,Fortnite,2018-12-10 01:01:11,565
Matimi0,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-10 02:01:52,563
Fitzyhere,en,488552,Overwatch,2018-12-10 02:09:27,562
InTrollsive,en,33214,Fortnite,2018-12-10 01:19:34,561
RiffTrax,en,499973,Always On,2018-12-09 08:21:44,560
Yanni_,en,33214,Fortnite,2018-12-10 01:20:19,532
NeiLy,en,33214,Fortnite,2018-12-09 23:21:49,528
SA17,en,33214,Fortnite,2018-12-10 01:01:11,524
iateyourpie,en,207,Yu-Gi-Oh! Forbidden Memories,2018-12-10 02:17:33,521
ViBElol,en,490422,StarCraft II,2018-12-09 23:43:12,520
AkimGames,es,33214,Fortnite,2018-12-10 02:31:06,519
jaomock,en,33214,Fortnite,2018-12-09 23:17:03,519
demonzz1,pl,509658,Just Chatting,2018-12-09 18:21:43,517
femman3,en,509576,Casino,2018-12-09 20:56:16,514
GameMixTreize,fr,18846,Garry's Mod,2018-12-09 19:25:36,514
OgamingLoL,fr,21779,League of Legends,2018-12-09 05:30:36,514
AntaurusTV,es,29595,Dota 2,2018-12-09 22:46:23,513
AvaGG,en,33214,Fortnite,2018-12-10 00:10:02,511
3alawyhd,ar,506103,FIFA 19,2018-12-09 23:30:58,508
Hutch,en,504462,Call of Duty: Black Ops 4,2018-12-09 23:58:03,506
nazar_casino,ru,509576,Casino,2018-12-09 21:43:55,506
lelisdota,en,29595,Dota 2,2018-12-10 00:28:45,504
KiXSTAR,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-10 02:37:28,502
阿信信,zh,504461,Super Smash Bros. Ultimate,2018-12-09 13:12:23,500
PsiSyn,en,65632,DayZ,2018-12-09 22:29:10,499
Lil_Lexi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-09 22:43:16,486
Aztecross,en,497057,Destiny 2,2018-12-09 23:51:12,485
야토링,ko,509658,Just Chatting,2018-12-09 23:42:39,484
StumptGamers,en,16370,The Oregon Trail,2018-12-09 18:30:31,484
Slappie,en,33214,Fortnite,2018-12-09 20:45:20,483
캡틴잭,ko,21779,League of Legends,2018-12-10 02:43:33,479
BackgroundGuy02,en,19023,Final Fantasy IV,2018-12-09 21:52:38,478
小舞,zh,21779,League of Legends,2018-12-09 22:55:31,476
JohnPitterTV,pt,33214,Fortnite,2018-12-09 13:42:24,472
BeagsAndJam,en,490771,Battle Brothers,2018-12-10 00:04:04,460
s0mcs,en,32399,Counter-Strike: Global Offensive,2018-12-10 02:07:33,458
Jabroni_Mike,en,504461,Super Smash Bros. Ultimate,2018-12-10 00:43:42,458
NickiTaylor,en,21779,League of Legends,2018-12-09 22:12:51,457
nflstreamz46,en,506104,Madden NFL 19,2018-12-09 22:22:04,456
Boom,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-09 19:48:57,456
oestagiariodoei,pt,506103,FIFA 19,2018-12-10 01:44:26,454
lovelymomo,en,24241,FINAL FANTASY XIV Online,2018-12-10 01:13:39,454
FRAN,en,488552,Overwatch,2018-12-10 02:09:44,453
HasanAbi,en,509658,Just Chatting,2018-12-10 01:26:37,452
Lil_Lexi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-09 22:43:16,453
AladdinTV,de,32982,Grand Theft Auto V,2018-12-09 21:26:04,452
nflstreamz46,en,506104,Madden NFL 19,2018-12-09 22:22:04,451
Waggle,en,29307,Path of Exile,2018-12-09 19:17:36,450
HasanAbi,en,509658,Just Chatting,2018-12-10 01:26:37,449
Kittey,de,509658,Just Chatting,2018-12-09 14:44:53,448
Arvius_,en,490771,Battle Brothers,2018-12-09 21:05:49,447
AbreezyTV,en,509658,Just Chatting,2018-12-10 02:42:53,445
MermaidOnTap,en,386821,Black Desert Online,2018-12-09 21:35:54,444
InceptionXx,en,506103,FIFA 19,2018-12-09 21:57:00,441
獅子丸,zh,21779,League of Legends,2018-12-10 02:06:25,438
x5_PiG,en,490422,StarCraft II,2018-12-09 21:31:20,436
Holtzmann,en,497057,Destiny 2,2018-12-10 02:02:14,435
InTrollsive,en,33214,Fortnite,2018-12-10 01:19:34,432
Smokaloke,en,504461,Super Smash Bros. Ultimate,2018-12-09 20:18:31,431
SaltyBet,en,271231,M.U.G.E.N,2018-12-09 18:44:30,431
Speedrun,en,2692,Super Mario 64,2018-12-09 19:39:59,426
DutchsinseOfficial,en,509670,Science & Technology,2018-12-08 06:20:12,425
FunGoose,en,491487,Dead by Daylight,2018-12-09 22:58:25,416
Lifecoach1981,en,16937,Artifact,2018-12-10 02:47:23,414
Lifecoach1981,en,16937,Artifact,2018-12-10 02:47:23,414
shakibdh,en,18122,World of Warcraft,2018-12-10 00:10:15,414
호수님,ko,488552,Overwatch,2018-12-09 23:57:01,413
BeasttrollMC,en,21465,osu!,2018-12-09 18:50:59,404
RankOneSlay,en,459931,Old School RuneScape,2018-12-09 07:54:53,403
epicnamebro,en,29433,Dark Souls,2018-12-10 02:00:41,402
Dimitri,en,497078,Far Cry 5,2018-12-09 20:29:57,400
p0me,es,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-10 02:01:18,395
barcode_ow,en,488552,Overwatch,2018-12-09 19:33:15,394
p0me,es,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-10 02:01:18,388
barcode_ow,en,488552,Overwatch,2018-12-09 19:33:15,388
Lord_Kebun,en,32982,Grand Theft Auto V,2018-12-10 01:25:20,387
zirigud,pt,21779,League of Legends,2018-12-10 02:49:16,386
Holtzmann,en,497057,Destiny 2,2018-12-10 02:02:14,385
Bajheera,en,18122,World of Warcraft,2018-12-10 01:08:58,385
JollyWangcore,en,2755,Half-Life,2018-12-10 02:38:04,383
GameJ06,en,66082,Games + Demos,2018-12-09 19:43:10,381
Mejash,en,32502,World of Warships,2018-12-09 23:45:59,378
Rhymestyle,en,504461,Super Smash Bros. Ultimate,2018-12-10 02:03:06,372
danehearth,en,138585,Hearthstone,2018-12-10 00:53:56,371
chessbrah,en,743,Chess,2018-12-10 00:31:38,368
Sloot,en,504461,Super Smash Bros. Ultimate,2018-12-09 20:23:00,368
CarcinogenSDA,en,66170,Warframe,2018-12-09 20:01:54,367
ALLinPav,en,488190,Poker,2018-12-10 02:08:50,366
guishorro,es,32399,Counter-Strike: Global Offensive,2018-12-10 01:16:13,366
NeiLy,en,33214,Fortnite,2018-12-09 23:21:49,366
usedpizza,en,207,Yu-Gi-Oh! Forbidden Memories,2018-12-09 23:43:45,364
SecretSleepoverSociety,en,506342,Hitman 2,2018-12-10 01:59:31,363
generaldort,en,32502,World of Warships,2018-12-09 17:10:27,363
Charlespbf1,pt,32399,Counter-Strike: Global Offensive,2018-12-09 21:53:04,360
Skyzo_TV,es,19619,Tibia,2018-12-09 20:29:32,360
LeRoiSamoo,fr,32982,Grand Theft Auto V,2018-12-09 21:08:37,359
Ming,en,32982,Grand Theft Auto V,2018-12-10 02:27:33,356
박잔디,ko,509658,Just Chatting,2018-12-10 01:31:19,356
FutEconomist,en,506103,FIFA 19,2018-12-10 00:54:56,354
FanHOTS,en,32959,Heroes of the Storm,2018-12-10 00:20:56,352
RocketBeansTV,de,572,King's Field,2018-12-08 05:45:28,350
spiritow,en,488552,Overwatch,2018-12-10 02:02:10,349
MIKE__WAVE,en,1468,Resident Evil 4,2018-12-10 00:34:39,347
chessbrah,en,743,Chess,2018-12-10 00:31:38,347
SirLarr,en,504461,Super Smash Bros. Ultimate,2018-12-09 23:10:15,347
AutomaticJak,en,18122,World of Warcraft,2018-12-09 17:28:01,346
JLTomy,fr,32982,Grand Theft Auto V,2018-12-09 22:34:04,344
MIKE__WAVE,en,1468,Resident Evil 4,2018-12-10 00:34:39,343
DesertP,en,504461,Super Smash Bros. Ultimate,2018-12-09 23:01:18,343
limit_maximum,en,18122,World of Warcraft,2018-12-09 23:46:20,341
Shenpai,en,497467,Monster Hunter World,2018-12-09 21:21:24,339
spiritow,en,488552,Overwatch,2018-12-10 02:02:10,338
桃花谷園繪七里香,zh,29307,Path of Exile,2018-12-09 18:40:42,336
RampageInTheBox,it,504462,Call of Duty: Black Ops 4,2018-12-09 17:35:02,336
SeewiGG,es,21779,League of Legends,2018-12-10 01:00:18,334
Kaysid,en,33214,Fortnite,2018-12-09 21:19:14,334
BunnyFuFuu,en,509146,Battlerite Royale,2018-12-10 01:18:59,332
boostio_ow,en,488552,Overwatch,2018-12-09 15:56:59,332
Kiwify,en,33214,Fortnite,2018-12-10 02:57:19,331
Skyzo_TV,es,19619,Tibia,2018-12-09 20:29:32,331
samiyam,en,18122,World of Warcraft,2018-12-10 00:48:47,330
Worrun_TV,en,491931,Escape From Tarkov,2018-12-10 00:18:43,330
strongestgaming,en,29595,Dota 2,2018-12-10 01:21:17,327
Xmiramira,en,506162,Creed: Rise to Glory,2018-12-10 01:50:22,324
AshleyMFSanders,en,506383,NBA 2K19,2018-12-09 23:31:28,321
BarryIsStreaming,en,504461,Super Smash Bros. Ultimate,2018-12-09 22:00:06,318
JeuSerieux,fr,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-09 21:46:30,316
Abyss,en,459931,Old School RuneScape,2018-12-09 20:18:49,316
JoeNeverFails,en,386821,Black Desert Online,2018-12-09 10:40:19,316
Monstercat,en,26936,Music & Performing Arts,2018-12-08 23:02:21,316
l2era14,en,8901,Lineage II,2018-12-09 20:27:01,313
Savanasushi,en,509658,Just Chatting,2018-12-09 23:25:23,312
AuzyrisTV,fr,21779,League of Legends,2018-12-09 21:36:24,312
JoeNeverFails,en,386821,Black Desert Online,2018-12-09 10:40:19,312
egorco,es,29595,Dota 2,2018-12-10 01:51:08,311
strongestgaming,en,29595,Dota 2,2018-12-10 01:21:17,311
oBoTV,en,32399,Counter-Strike: Global Offensive,2018-12-10 00:27:21,311
AshleyMFSanders,en,506383,NBA 2K19,2018-12-09 23:31:28,310
NoobNationTV,ru,29307,Path of Exile,2018-12-09 19:53:39,310
ESL_CSGO,en,32399,Counter-Strike: Global Offensive,2018-12-08 17:22:05,310
SpeedGaming,en,10979,The Legend of Zelda,2018-12-10 02:50:08,309
Maxylobes,en,1468,Resident Evil 4,2018-12-10 01:38:18,308
Muma,en,488552,Overwatch,2018-12-10 02:05:29,307
Food,en,509667,Food & Drink,2018-12-09 08:00:04,305
mikeyeunglol,en,21779,League of Legends,2018-12-09 23:37:28,303
