user_name,language,game_id,game_name,start_time(UTC Time),view_count
TheG18,en,27471,Minecraft,2018-12-11 04:02:23,646
Ms5000Watts,en,497057,Destiny 2,2018-12-11 00:51:59,641
Rallied,en,504462,Call of Duty: Black Ops 4,2018-12-11 02:00:12,634
Boogie2988,en,504461,Super Smash Bros. Ultimate,2018-12-11 04:01:18,624
linezeus12,en,8901,Lineage II,2018-12-10 22:49:24,624
guishorro,es,506103,FIFA 19,2018-12-11 02:53:28,616
Sequisha,en,2748,Magic: The Gathering,2018-12-11 02:06:46,615
Jenna,en,509658,Just Chatting,2018-12-10 23:09:35,615
Tortita,es,509658,Just Chatting,2018-12-11 04:53:33,602
Spikevegeta,en,11557,The Legend of Zelda: Ocarina of Time,2018-12-11 00:49:04,600
werevertumorro,es,509658,Just Chatting,2018-12-11 03:13:08,594
JackPattillo,en,27471,Minecraft,2018-12-11 02:50:12,593
CoconutB,en,263490,Rust,2018-12-10 22:02:20,593
ShackyHD,en,263490,Rust,2018-12-10 22:40:59,592
limit_maximum,en,18122,World of Warcraft,2018-12-10 23:26:27,590
인간젤리,ko,504461,Super Smash Bros. Ultimate,2018-12-11 02:33:06,589
shakibdh,en,18122,World of Warcraft,2018-12-10 22:07:23,588
EsfandTV,en,29433,Dark Souls,2018-12-11 00:08:01,586
AvaGG,en,33214,Fortnite,2018-12-11 00:01:54,575
armatvhs,fr,138585,Hearthstone,2018-12-11 02:17:00,571
SimpleFlips,en,2692,Super Mario 64,2018-12-11 04:33:19,570
NickChipperHS,ru,138585,Hearthstone,2018-12-11 03:43:35,559
BackgroundGuy02,en,19023,Final Fantasy IV,2018-12-10 21:51:16,558
Whiskey_Cat,en,66170,Warframe,2018-12-11 00:33:39,548
노돌리,ko,490100,Lost Ark Online,2018-12-11 00:19:20,541
DanieltheDemon,en,66170,Warframe,2018-12-10 23:09:54,541
Eduardo_Hook ,en,497385,Dragon Ball FighterZ,2018-12-11 04:27:20,540
Maynah,pt,21779,League of Legends,2018-12-10 22:40:18,540
Eduardo_Hook ,en,497385,Dragon Ball FighterZ,2018-12-11 04:27:20,538
노돌리,ko,490100,Lost Ark Online,2018-12-11 00:19:20,535
Maynah,pt,21779,League of Legends,2018-12-10 22:40:18,535
FamiliaSP,pt,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 00:28:15,530
혜요,ko,21779,League of Legends,2018-12-11 01:18:17,525
Buggax,es,21779,League of Legends,2018-12-11 02:20:15,510
NaviOOT,en,138585,Hearthstone,2018-12-11 00:44:04,501
CaptainSparklez,en,33214,Fortnite,2018-12-11 02:13:59,495
red_machine777,ru,29595,Dota 2,2018-12-11 04:07:40,489
Dode,en,1229,Super Mario World,2018-12-11 01:49:12,489
BiDa,pt,32399,Counter-Strike: Global Offensive,2018-12-11 01:26:22,488
bchillz,en,263490,Rust,2018-12-10 19:31:02,487
SpeedGaming,en,7595,Super Metroid,2018-12-11 01:43:37,484
realBamBam,en,488552,Overwatch,2018-12-11 00:36:56,480
Lurn,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 00:03:21,480
P4pita,es,29595,Dota 2,2018-12-11 03:47:24,479
przo,pt,21779,League of Legends,2018-12-10 23:26:05,471
Xposed,en,504462,Call of Duty: Black Ops 4,2018-12-11 03:46:18,470
Timado,en,29595,Dota 2,2018-12-11 00:41:46,470
PsiSyn,en,31750,Arma 3,2018-12-10 22:55:04,469
Bnans,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-11 00:31:45,464
lara6683,en,26936,Music & Performing Arts,2018-12-11 04:00:01,461
Etup,en,29307,Path of Exile,2018-12-10 15:26:40,455
XenosysVex,en,24241,FINAL FANTASY XIV Online,2018-12-10 21:29:11,454
amandadomino,pt,21779,League of Legends,2018-12-11 03:02:21,448
Tennp0,en,33214,Fortnite,2018-12-10 23:26:34,447
VorticoseLine75,en,66170,Warframe,2018-12-11 03:49:27,446
Pestily,en,491931,Escape From Tarkov,2018-12-11 01:27:49,444
Lord_Kebun,en,32982,Grand Theft Auto V,2018-12-11 02:12:15,443
ScrubNoob,en,21779,League of Legends,2018-12-11 02:09:43,443
Nemotag,pt,21779,League of Legends,2018-12-10 23:41:58,439
SattelizerGames,en,491487,Dead by Daylight,2018-12-11 01:04:32,437
serejaperviy,ru,29595,Dota 2,2018-12-10 16:27:30,433
低欸死,zh,29307,Path of Exile,2018-12-11 01:43:05,429
MikeSci,en,509658,Just Chatting,2018-12-11 02:30:05,420
ZeroxMercy,en,504462,Call of Duty: Black Ops 4,2018-12-10 22:20:36,417
BeasttrollMC,en,21465,osu!,2018-12-10 20:08:59,414
mchfps,pt,32399,Counter-Strike: Global Offensive,2018-12-11 00:55:31,413
dreads,en,138585,Hearthstone,2018-12-10 23:24:49,411
mchfps,pt,32399,Counter-Strike: Global Offensive,2018-12-11 00:55:31,417
JimRsNg,es,490422,StarCraft II,2018-12-11 04:57:53,415
CmdKrieger,de,506103,FIFA 19,2018-12-11 02:54:51,412
LorDBabYHuLk,en,504462,Call of Duty: Black Ops 4,2018-12-11 01:20:55,412
GoodGuyGarry,en,504461,Super Smash Bros. Ultimate,2018-12-10 22:08:57,410
BeasttrollMC,en,21465,osu!,2018-12-10 20:08:59,410
bancodobrasil,pt,138585,Hearthstone,2018-12-11 01:03:40,407
ProblemWright,en,506104,Madden NFL 19,2018-12-11 04:04:30,406
dusterinho,pt,29595,Dota 2,2018-12-10 20:15:18,406
StaysafeTV,en,509658,Just Chatting,2018-12-11 02:24:32,397
lovelymomo,en,24241,FINAL FANTASY XIV Online,2018-12-11 02:10:58,397
StaysafeTV,en,509658,Just Chatting,2018-12-11 02:24:32,395
Maxylobes,en,5360,Resident Evil,2018-12-11 01:52:33,391
gunsblazing,en,494508,Yu-Gi-Oh! Duel Links,2018-12-11 04:37:48,390
LevelUpYourGame,en,461067,Tekken 7,2018-12-11 03:41:23,389
GordoTony,en,26936,Music & Performing Arts,2018-12-11 01:06:07,389
서나랑,ko,138585,Hearthstone,2018-12-11 03:01:32,385
_별루다,ko,21779,League of Legends,2018-12-11 02:10:07,383
danehearth,en,138585,Hearthstone,2018-12-11 00:44:59,383
Dekar173,en,21779,League of Legends,2018-12-10 23:14:05,381
LeXCS,en,496253,Quake Champions,2018-12-10 23:07:59,381
스피드소닉,ko,490100,Lost Ark Online,2018-12-10 13:12:01,381
TheX33N,en,33214,Fortnite,2018-12-11 02:03:09,379
신기해,ko,509658,Just Chatting,2018-12-11 03:14:50,378
m989876525,zh,21779,League of Legends,2018-12-11 01:53:56,378
jizcuhlifa,en,33214,Fortnite,2018-12-11 02:03:03,375
AssistMeDoom,en,504461,Super Smash Bros. Ultimate,2018-12-10 23:05:10,374
GameMixTreize,fr,506103,FIFA 19,2018-12-10 20:04:18,374
t0ckad61,ru,509576,Casino,2018-12-10 19:35:53,374
Aurateur,en,504461,Super Smash Bros. Ultimate,2018-12-11 04:14:00,371
MajinPhil,en,12482,The Legend of Zelda: Majora's Mask,2018-12-11 04:01:14,369
AssistMeDoom,en,504461,Super Smash Bros. Ultimate,2018-12-10 23:05:10,369
chapo,en,32507,Smite,2018-12-11 02:13:07,368
TheOneAndOnlyDragon,en,509658,Just Chatting,2018-12-11 02:36:16,363
GordoTony,en,26936,Music & Performing Arts,2018-12-11 01:06:07,363
小舞,zh,509658,Just Chatting,2018-12-10 23:02:49,363
숑아,ko,509658,Just Chatting,2018-12-11 04:00:36,356
BLACKMOONG4MING,es,509658,Just Chatting,2018-12-11 03:18:12,351
쌍베,ko,509658,Just Chatting,2018-12-11 05:05:21,350
Oatsngoats,en,14198,Metroid Prime,2018-12-11 01:52:26,350
Oatsngoats,en,14198,Metroid Prime,2018-12-11 01:52:26,350
StreamDad_,en,491487,Dead by Daylight,2018-12-10 23:10:11,349
PTERODACTYLSFTW,en,2748,Magic: The Gathering,2018-12-11 04:44:48,347
luxxbunny,en,21779,League of Legends,2018-12-11 03:24:05,346
호수님,ko,488552,Overwatch,2018-12-10 23:58:22,342
Vivid,en,30921,Rocket League,2018-12-11 02:40:51,337
Lil_Lexi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 01:07:19,337
StealthRG,en,26936,Music & Performing Arts,2018-12-11 03:54:56,335
spiritow,en,488552,Overwatch,2018-12-11 01:59:00,335
tyly_casino,ru,509576,Casino,2018-12-11 02:52:23,333
Vivid,en,30921,Rocket League,2018-12-11 02:40:51,333
TreAndJ,en,504462,Call of Duty: Black Ops 4,2018-12-10 21:30:08,332
tamto_,en,2748,Magic: The Gathering,2018-12-11 03:14:36,330
ArlieShaban,en,488190,Poker,2018-12-10 21:15:09,329
Spofie,en,24241,FINAL FANTASY XIV Online,2018-12-11 02:13:30,327
Takahata101,en,509577,Dungeons & Dragons,2018-12-11 03:02:46,326
just9n,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-11 00:14:09,326
TheAsianAvenger,en,2748,Magic: The Gathering,2018-12-11 03:01:03,323
venruki,en,18122,World of Warcraft,2018-12-11 03:08:53,322
just9n,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-11 00:14:09,317
Takahata101,en,509577,Dungeons & Dragons,2018-12-11 03:02:46,316
Lil_Lexi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 01:07:19,316
xcudi,en,504462,Call of Duty: Black Ops 4,2018-12-10 15:43:13,316
TheAsianAvenger,en,2748,Magic: The Gathering,2018-12-11 03:01:03,315
justfoxii,en,33214,Fortnite,2018-12-11 04:41:55,312
a_e_0_n,en,33214,Fortnite,2018-12-11 04:04:50,312
豪可,zh,509658,Just Chatting,2018-12-11 02:56:58,312
豪可,zh,509658,Just Chatting,2018-12-11 02:56:58,312
Kobe0802,en,33214,Fortnite,2018-12-10 20:35:39,311
NickiTaylor,en,21779,League of Legends,2018-12-11 04:28:44,308
魔王城大炎上的魔王,zh,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-11 03:31:13,308
TrelliRelli,en,32507,Smite,2018-12-11 01:41:10,303
Faith,en,33214,Fortnite,2018-12-11 02:00:18,302
CryptoTradersTV,en,499634,Crypto,2018-12-09 08:09:06,301
littlesiha,en,493959,Red Dead Redemption 2,2018-12-11 03:15:18,300
aroomani1,ko,21779,League of Legends,2018-12-11 04:01:51,299
LooseBox,en,26936,Music & Performing Arts,2018-12-10 23:32:00,298
Blessious,en,504461,Super Smash Bros. Ultimate,2018-12-10 22:49:12,298
xcaliz0rz,en,504461,Super Smash Bros. Ultimate,2018-12-11 01:37:29,297
denissniderTV,pt,21779,League of Legends,2018-12-10 23:23:04,297
iHosty,en,32959,Heroes of the Storm,2018-12-10 20:42:10,297
Tixerok,ru,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 04:25:07,296
Acai,en,3682,Guitar Hero III: Legends of Rock,2018-12-10 22:56:03,296
oestagiariodoei,pt,506103,FIFA 19,2018-12-11 02:30:49,294
RocketBeansTV,de,459382,Gears of War 4,2018-12-10 05:45:38,293
oestagiariodoei,pt,506103,FIFA 19,2018-12-11 02:30:49,299
임수아,ko,488552,Overwatch,2018-12-11 02:00:10,299
CryptoTradersTV,en,499634,Crypto,2018-12-09 08:09:06,299
MboneHD,en,506103,FIFA 19,2018-12-11 04:14:04,298
a_e_0_n,en,33214,Fortnite,2018-12-11 04:04:50,298
TGH_sr,en,492535,Celeste,2018-12-11 02:24:14,298
Shenpai,en,491487,Dead by Daylight,2018-12-11 02:05:25,297
NickiTaylor,en,21779,League of Legends,2018-12-11 04:28:44,296
Tixerok,ru,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 04:25:07,295
Failstream,en,490608,Super Mario Maker,2018-12-11 02:59:12,293
Blessious,en,504461,Super Smash Bros. Ultimate,2018-12-10 22:49:12,293
FanHOTS,en,32959,Heroes of the Storm,2018-12-11 01:07:11,291
AbreezyTV,en,33214,Fortnite,2018-12-11 01:35:11,289
Fitzyhere,en,504461,Super Smash Bros. Ultimate,2018-12-11 01:01:48,287
BadBunny,en,509658,Just Chatting,2018-12-10 21:41:51,287
gsxrclyde,en,497057,Destiny 2,2018-12-10 21:41:17,287
xcaliz0rz,en,504461,Super Smash Bros. Ultimate,2018-12-11 01:37:29,286
pe3ak888,ru,509576,Casino,2018-12-11 03:38:46,285
DisbeArex,en,458443,Alien: Isolation,2018-12-11 00:00:28,285
ESL_CSGO,en,32399,Counter-Strike: Global Offensive,2018-12-10 17:22:21,283
Lifeofrio,en,504461,Super Smash Bros. Ultimate,2018-12-10 23:56:03,282
justfoxii,en,33214,Fortnite,2018-12-11 04:41:55,281
denissniderTV,pt,21779,League of Legends,2018-12-10 23:23:04,281
나겜투,ko,490100,Lost Ark Online,2018-12-11 04:04:57,279
OhItsMulligan,en,491403,Eternal,2018-12-10 17:31:37,279
itsliaaa,en,510056,Epic Seven,2018-12-11 03:42:38,276
pijack11,pt,21779,League of Legends,2018-12-11 00:34:34,276
Nobodys_me,de,29307,Path of Exile,2018-12-10 16:16:32,272
Rexzilla,en,71375,Star Citizen,2018-12-11 02:55:14,270
Nobodys_me,de,29307,Path of Exile,2018-12-10 16:16:32,273
MboneHD,en,506103,FIFA 19,2018-12-11 04:14:04,272
Rexzilla,en,71375,Star Citizen,2018-12-11 02:55:14,270
Itexo,es,19619,Tibia,2018-12-11 01:54:05,270
LordBBH,en,27284,Retro,2018-12-11 01:51:37,270
sasa,pt,490744,Stardew Valley,2018-12-10 22:59:32,269
tyly_casino,ru,509576,Casino,2018-12-11 02:52:23,267
BroTeam,en,23166,Mount & Blade: Warband,2018-12-10 23:53:13,265
아크로,ko,490100,Lost Ark Online,2018-12-11 04:56:29,264
