user_name,language,game_id,game_name,start_time(UTC Time),view_count
SkipNhO,pt,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 19:56:12,3005
PurgeGamers,en,29595,Dota 2,2018-12-12 23:13:54,2982
KingGothalion,en,417752,Talk Shows & Podcasts,2018-12-13 00:39:26,2963
Aa9skillz,en,506103,FIFA 19,2018-12-12 22:57:21,2962
xNymble,en,21779,League of Legends,2018-12-13 01:21:10,2895
Pikabooirl,en,18122,World of Warcraft,2018-12-12 22:28:40,2823
mang0,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:48:00,2660
ESL_LatAm2,es,32399,Counter-Strike: Global Offensive,2018-12-12 21:46:27,2647
mrslotihuntezrq,ru,509576,Casino,2018-12-12 12:20:34,2644
SparcMac_ya,en,459931,Old School RuneScape,2018-12-13 01:23:57,2598
Cizzorz,en,33214,Fortnite,2018-12-12 23:08:10,2585
C_a_k_e,ru,2798,Heroes of Might and Magic III: The Shadow of Death,2018-12-12 16:39:24,2553
KamoLRF,de,33214,Fortnite,2018-12-12 17:20:00,2530
ESL_CSGO,en,32399,Counter-Strike: Global Offensive,2018-12-12 21:36:53,2526
Alfie,en,459931,Old School RuneScape,2018-12-12 18:09:13,2465
ZalaeHS,en,138585,Hearthstone,2018-12-12 21:37:56,2440
RoyalPhunk,de,495961,Dead Cells,2018-12-12 15:56:20,2349
RoyalPhunk,de,495961,Dead Cells,2018-12-12 15:56:20,2350
vitussubritvali,ru,509576,Casino,2018-12-12 23:17:34,2346
mcilreavey,en,29307,Path of Exile,2018-12-12 22:14:29,2287
itmeJP,en,29307,Path of Exile,2018-12-12 21:09:29,2285
eBaumsWorld,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:13:25,2275
qSnake,ru,29595,Dota 2,2018-12-12 19:03:25,2273
Criken,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:16:59,2253
NairoMK,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:15:41,2208
Solary,fr,21779,League of Legends,2018-12-12 23:16:08,2198
ludojopo_streamna,ru,509576,Casino,2018-12-12 23:41:03,2148
Nnogga,en,18122,World of Warcraft,2018-12-12 21:43:40,2145
thedarkness,pt,460630,Tom Clancy's Rainbow Six: Siege,2018-12-12 21:14:21,2090
TrumpSC,en,138585,Hearthstone,2018-12-12 23:00:50,2057
fuslie,en,509672,Travel & Outdoors,2018-12-12 21:06:59,2039
Lethalfrag,en,491080,The Binding of Isaac: Afterbirth,2018-12-12 23:34:01,2030
Nick28T,en,33214,Fortnite,2018-12-12 17:32:02,2028
TeamSp00ky,en,500626,Soulcalibur VI,2018-12-13 00:40:19,2003
FortniteES,es,33214,Fortnite,2018-12-13 00:24:56,1974
VorticoseLine75,en,66170,Warframe,2018-12-12 18:52:46,1974
Gamepedia,en,29307,Path of Exile,2018-12-13 00:04:46,1931
hexy,en,491487,Dead by Daylight,2018-12-12 19:43:00,1931
xChocoBars,en,21779,League of Legends,2018-12-12 23:29:46,1861
Vivid,en,33214,Fortnite,2018-12-12 21:57:48,1851
AngryJoeShow,en,496738,War of Rights,2018-12-13 00:40:47,1833
Last_Grey_Wolf,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 20:29:27,1827
Cryaotic,en,493959,Red Dead Redemption 2,2018-12-13 00:36:57,1824
BURGAOfps,pt,506103,FIFA 19,2018-12-12 22:22:02,1817
Limmp,en,29595,Dota 2,2018-12-12 20:48:18,1815
TSM_Viss,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 17:37:16,1805
PAGO3,pl,32982,Grand Theft Auto V,2018-12-12 17:40:43,1774
Last_Grey_Wolf,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 20:29:27,1772
Vana,en,10902,Katamari Damacy,2018-12-12 22:45:03,1766
MattStaples,en,488190,Poker,2018-12-12 23:45:27,1701
iddqd,en,488552,Overwatch,2018-12-12 20:41:21,1660
moistcr1tikal,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:44:23,1652
JERICHO,en,32399,Counter-Strike: Global Offensive,2018-12-12 22:02:17,1642
JoshOG,en,504462,Call of Duty: Black Ops 4,2018-12-13 00:12:52,1632
MrMoonsHouse,en,488837,Worlds Adrift,2018-12-12 20:53:07,1583
PintiPanda,tr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 17:19:59,1546
KabajiOW,en,488552,Overwatch,2018-12-12 22:56:25,1518
STPeach,en,509658,Just Chatting,2018-12-12 23:16:59,1511
CobaltStreak,en,491080,The Binding of Isaac: Afterbirth,2018-12-12 23:31:50,1506
masondota2,en,29595,Dota 2,2018-12-12 23:16:38,1505
실프_,ko,509658,Just Chatting,2018-12-12 23:04:30,1500
Rubini,pt,19619,Tibia,2018-12-12 21:08:01,1481
LPMassive,de,33214,Fortnite,2018-12-12 18:13:37,1472
Calebhart42,en,11988,Final Fantasy VII,2018-12-13 00:00:09,1469
JoshJepson,en,16967,The Legend of Zelda: The Wind Waker,2018-12-12 22:11:30,1465
kyo1984123,zh,138585,Hearthstone,2018-12-13 00:31:26,1463
JoINrbs,en,496902,Slay the Spire,2018-12-12 19:07:00,1455
스틸로,ko,490100,Lost Ark Online,2018-12-12 18:50:02,1455
jdotb,en,18122,World of Warcraft,2018-12-12 21:06:31,1384
Cabritoz,pt,32399,Counter-Strike: Global Offensive,2018-12-12 23:31:11,1377
Crayator,en,33214,Fortnite,2018-12-12 23:41:43,1374
hearthstoneNESS,pt,138585,Hearthstone,2018-12-12 22:46:44,1363
Strippin,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:28:13,1339
tyly_casino,ru,509576,Casino,2018-12-12 09:16:51,1339
SkillSpecs,en,459931,Old School RuneScape,2018-12-13 01:00:26,1338
Kronovi,en,30921,Rocket League,2018-12-12 23:20:18,1334
Uthenera,tr,509658,Just Chatting,2018-12-12 23:19:23,1311
Draskyl,en,29595,Dota 2,2018-12-12 21:32:02,1277
SennadoBone,pt,506103,FIFA 19,2018-12-12 23:36:46,1265
Macho,en,66170,Warframe,2018-12-12 15:10:06,1265
red_machine777,ru,29595,Dota 2,2018-12-12 23:26:02,1251
GabySpartz,en,2748,Magic: The Gathering,2018-12-12 21:06:21,1240
InexpensiveGamer,en,66170,Warframe,2018-12-12 20:56:18,1240
samiyam,en,18122,World of Warcraft,2018-12-12 20:35:29,1238
Lumi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 15:39:46,1234
ArQuel,pl,509658,Just Chatting,2018-12-12 21:04:22,1233
PrincessMiaOsman,en,504462,Call of Duty: Black Ops 4,2018-12-12 21:31:55,1230
SpeedGaming5,en,9435,The Legend of Zelda: A Link to the Past,2018-12-12 23:50:10,1190
pokelawls,en,488518,Friday the 13th: The Game,2018-12-13 00:58:39,1186
Zydar,fr,504462,Call of Duty: Black Ops 4,2018-12-12 22:59:43,1172
t0ckad61,ru,509576,Casino,2018-12-12 23:03:45,1150
BikeMan,en,510344,Kingdom Two Crowns,2018-12-13 00:18:45,1142
SheriffEli,en,71375,Star Citizen,2018-12-12 20:07:09,1138
MYM_ALKAPONE,es,509658,Just Chatting,2018-12-13 01:26:11,1126
蝦愛橘子,zh,509658,Just Chatting,2018-12-12 08:43:39,1105
FallOficial,pt,33214,Fortnite,2018-12-12 23:45:48,1103
LeFouBruiteur,fr,33214,Fortnite,2018-12-12 18:59:32,1098
TheoHS_,en,138585,Hearthstone,2018-12-12 19:18:20,1096
trihex,en,504461,Super Smash Bros. Ultimate,2018-12-12 21:06:31,1084
MarkiLokurasY,es,509658,Just Chatting,2018-12-13 01:30:18,1082
PersAnal,ru,29595,Dota 2,2018-12-12 20:47:38,1080
gratis150ml,pt,21779,League of Legends,2018-12-12 19:16:49,1079
Alyek,en,66170,Warframe,2018-12-12 20:03:03,1077
makataO,ru,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 13:31:26,1064
seucreysonreborn,pt,29595,Dota 2,2018-12-13 00:28:21,1049
TehJamJar,en,32982,Grand Theft Auto V,2018-12-12 23:49:30,1036
PersAnal,ru,29595,Dota 2,2018-12-12 20:47:38,1048
TehJamJar,en,32982,Grand Theft Auto V,2018-12-12 23:49:30,1039
ludajop_straem,ru,509576,Casino,2018-12-12 09:45:00,1024
cas1no_booss,en,509576,Casino,2018-12-12 18:39:30,1021
slotuplayerh,en,509576,Casino,2018-12-13 00:18:01,1002
themattayahu,pt,21779,League of Legends,2018-12-13 00:00:01,998
Skadoodle,en,490292,Dark Souls III,2018-12-12 21:37:44,995
BrownMan,en,496043,SteamWorld Dig 2,2018-12-12 21:55:05,994
GoodGuyGarry,en,21779,League of Legends,2018-12-12 22:18:40,984
Gale_Adelade,en,488552,Overwatch,2018-12-12 21:43:49,980
MarkiLokurasY,es,509658,Just Chatting,2018-12-13 01:30:18,973
Apathy,en,504462,Call of Duty: Black Ops 4,2018-12-12 23:56:17,953
DuelLinksMeta,en,494508,Yu-Gi-Oh! Duel Links,2018-12-12 23:01:00,948
TSM_TheOddOne,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:24:20,939
Manyrin,ru,386821,Black Desert Online,2018-12-12 23:42:11,925
armatvhs,fr,138585,Hearthstone,2018-12-13 00:18:09,920
Sl1pg8r,en,489635,ARK,2018-12-12 21:57:51,908
Mr_Mammal,en,459931,Old School RuneScape,2018-12-12 20:42:01,906
PENTA,en,32982,Grand Theft Auto V,2018-12-13 00:04:12,897
MrLlamaSC,en,14304,Diablo II: Lord of Destruction,2018-12-12 20:51:10,870
KISSRADIO_FM997,zh,26936,Music & Performing Arts,2018-12-12 12:38:44,870
FireDragon,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-12 18:01:50,868
CaMaK,fr,71375,Star Citizen,2018-12-12 23:45:23,865
taimoutv,en,488552,Overwatch,2018-12-12 21:18:46,865
dardoch,en,21779,League of Legends,2018-12-12 22:38:00,853
CSRuHub,ru,32399,Counter-Strike: Global Offensive,2018-12-12 22:40:10,850
Kubon_,pl,115977,The Witcher 3: Wild Hunt,2018-12-12 14:58:35,846
Klean,en,491705,Insurgency: Sandstorm,2018-12-12 18:17:22,845
mL7_ow,en,488552,Overwatch,2018-12-12 22:30:38,823
kevinmartin,en,488190,Poker,2018-12-12 21:40:58,820
BtHMaNiaC,en,504462,Call of Duty: Black Ops 4,2018-12-12 22:08:45,831
RealKraftyy,en,33214,Fortnite,2018-12-12 21:38:57,827
mL7_ow,en,488552,Overwatch,2018-12-12 22:30:38,824
ToddStevensMTG,en,2748,Magic: The Gathering,2018-12-12 19:30:54,823
GoldGlove,en,504462,Call of Duty: Black Ops 4,2018-12-13 00:47:44,821
Kubon_,pl,115977,The Witcher 3: Wild Hunt,2018-12-12 14:58:35,821
RotterdaM08,en,490422,StarCraft II,2018-12-12 21:33:06,819
PipePunk,es,33214,Fortnite,2018-12-13 00:59:55,817
vanNDota,es,29595,Dota 2,2018-12-12 22:03:59,817
kevinmartin,en,488190,Poker,2018-12-12 21:40:58,816
ImMarksman,en,33214,Fortnite,2018-12-12 23:13:51,812
Sloot,en,18122,World of Warcraft,2018-12-12 16:19:37,812
Akademiks,en,33214,Fortnite,2018-12-13 01:25:47,811
らいじん,ja,21779,League of Legends,2018-12-12 19:30:44,810
Cirno_TV,en,460327,Pokémon Omega Ruby/Alpha Sapphire,2018-12-13 00:00:24,808
kev1nTV,de,29307,Path of Exile,2018-12-12 23:09:03,802
turk_,en,32959,Heroes of the Storm,2018-12-12 19:32:45,800
StreamerHouse,en,506246,Fallout 76,2018-12-11 05:48:00,798
ster,en,493080,Earth Defense Forces 5,2018-12-13 00:04:33,794
steel_tv,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 21:59:37,794
steel_tv,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 21:59:37,794
ESL,en,32399,Counter-Strike: Global Offensive,2018-12-12 22:16:58,785
Anton,en,491931,Escape From Tarkov,2018-12-12 21:02:22,783
iNcontroLTV,en,490422,StarCraft II,2018-12-13 01:29:54,776
oMeiaUm,pt,509658,Just Chatting,2018-12-12 20:29:52,763
shenryyr,en,491572,Stellaris,2018-12-12 16:06:09,753
Hungrybox,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:53:50,739
n0thing,en,491705,Insurgency: Sandstorm,2018-12-12 20:51:55,738
ANGRYPUG,en,491487,Dead by Daylight,2018-12-13 01:02:15,736
platofps,pt,32399,Counter-Strike: Global Offensive,2018-12-12 23:48:13,730
Odablock,en,459931,Old School RuneScape,2018-12-12 22:30:05,746
wuant,pt,509658,Just Chatting,2018-12-12 21:32:57,730
CalebDMTG,en,2748,Magic: The Gathering,2018-12-13 01:03:58,719
Lurn,en,509658,Just Chatting,2018-12-12 19:40:12,717
칸데르니아,ko,497867,Judgement,2018-12-12 15:55:28,712
AlexandraBotez,en,743,Chess,2018-12-12 22:54:44,709
victorludgero,pt,509658,Just Chatting,2018-12-12 22:10:16,707
n0thing,en,491705,Insurgency: Sandstorm,2018-12-12 20:51:55,705
xcaliz0rz,en,504462,Call of Duty: Black Ops 4,2018-12-12 23:07:35,695
AKAWonder,es,138585,Hearthstone,2018-12-12 21:15:37,693
Halifax,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 19:43:35,692
Bnans,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-12 21:15:30,687
PaymoneyWubby,en,509658,Just Chatting,2018-12-13 01:28:54,686
CrReaM,en,510438,Fear the Night,2018-12-13 01:04:12,679
shakibdh,en,18122,World of Warcraft,2018-12-12 22:08:53,671
brianlimond,en,29433,Dark Souls,2018-12-13 00:45:36,670
DooleyNotedGaming,en,493174,The Jackbox Party Pack 3,2018-12-13 00:58:26,668
Mizkif,en,509658,Just Chatting,2018-12-13 00:52:49,661
HugeDixon,sv,19619,Tibia,2018-12-13 00:02:42,659
MorrolanTV,en,386821,Black Desert Online,2018-12-12 23:36:27,655
iNcontroLTV,en,490422,StarCraft II,2018-12-13 01:29:54,644
ASHLEYakaASHLEY,en,32502,World of Warships,2018-12-12 20:10:36,644
LuCKyy_and_BW,en,497057,Destiny 2,2018-12-12 20:13:51,641
Swifty,en,18122,World of Warcraft,2018-12-12 23:42:36,635
barstoolsports,en,33214,Fortnite,2018-12-13 01:14:47,620
Fragnance,en,18122,World of Warcraft,2018-12-12 15:38:28,618
SpeedGaming3,en,489758,Pokémon Super Mystery Dungeon,2018-12-11 07:06:07,614
SilentSentry,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-12 20:04:19,606
x5_PiG,en,490422,StarCraft II,2018-12-12 20:18:24,602
Bustin,en,21779,League of Legends,2018-12-12 21:00:35,603
linezeus20,en,8901,Lineage II,2018-12-12 23:54:16,602
brkk,pt,32982,Grand Theft Auto V,2018-12-12 18:10:15,601
Spikevegeta,en,494553,Crash Bandicoot: N. Sane Trilogy,2018-12-12 23:55:59,599
jaycgee,en,491487,Dead by Daylight,2018-12-12 22:37:38,597
GGwpLanaya,ru,29595,Dota 2,2018-12-13 00:26:20,594
Puppers,en,491487,Dead by Daylight,2018-12-12 21:30:36,593
Sonecarox,pt,509658,Just Chatting,2018-12-12 20:58:50,592
x5_PiG,en,490422,StarCraft II,2018-12-12 20:18:24,592
pescocofino,pt,33214,Fortnite,2018-12-12 20:40:52,588
H1ghsky1,en,33214,Fortnite,2018-12-12 22:34:56,580
FingerTV,pt,32982,Grand Theft Auto V,2018-12-12 22:54:44,579
FFearFFul,ar,33214,Fortnite,2018-12-12 23:40:26,577
Tidesoftime,en,2748,Magic: The Gathering,2018-12-12 18:58:49,576
fLoE,en,488615,Street Fighter V,2018-12-13 00:57:17,573
Seals311,pt,509802,Football Manager 2019,2018-12-12 18:15:53,565
KayPikeFashion,en,509658,Just Chatting,2018-12-12 21:10:05,561
Webhallen,sv,458443,Alien: Isolation,2018-12-11 09:08:45,552
PsiSyn,en,31750,Arma 3,2018-12-12 22:05:25,546
EJ_SA,en,32742,Kerbal Space Program,2018-12-12 21:04:06,546
FanHOTS,en,32959,Heroes of the Storm,2018-12-12 17:13:33,541
Aipha,en,33214,Fortnite,2018-12-13 01:37:30,540
Shortyyguy,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-13 00:26:11,537
ViBElol,en,490422,StarCraft II,2018-12-12 23:20:14,537
runitup247,en,488190,Poker,2018-12-12 09:54:58,537
MuTeX,en,504462,Call of Duty: Black Ops 4,2018-12-12 21:23:04,529
Elspeth,en,488552,Overwatch,2018-12-12 23:04:50,527
l2cosmos11,en,8901,Lineage II,2018-12-12 16:57:10,524
Katth,es,21779,League of Legends,2018-12-12 21:59:45,521
스피드소닉,ko,490100,Lost Ark Online,2018-12-12 16:13:04,519
Vityshka,ru,29595,Dota 2,2018-12-12 19:12:28,517
FhaeLin,en,6733,Parasite Eve II,2018-12-12 21:58:51,512
재슥짱,ko,21779,League of Legends,2018-12-13 00:04:22,511
Ms5000Watts,en,497057,Destiny 2,2018-12-12 23:53:54,507
guishorro,es,506103,FIFA 19,2018-12-12 23:00:44,506
ExcessiveProfanity,en,493959,Red Dead Redemption 2,2018-12-12 22:32:31,505
Eduardo_Hook ,en,497385,Dragon Ball FighterZ,2018-12-12 23:46:09,503
Buggax,es,21779,League of Legends,2018-12-13 00:04:25,500
WTFBloo,en,386821,Black Desert Online,2018-12-12 02:50:48,497
Ogre2,en,417969,Halo: The Master Chief Collection,2018-12-12 23:12:58,491
HouseOf3000,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:20:05,488
DKDiamantes,en,66170,Warframe,2018-12-12 23:41:37,484
Popeye_TM,fr,33214,Fortnite,2018-12-12 22:42:24,483
FWOB_Major,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:19:53,482
Dakillzor,en,27546,World of Tanks,2018-12-12 16:56:22,480
THE_MINNAK,tr,21779,League of Legends,2018-12-12 10:09:01,479
XenosysVex,en,24241,FINAL FANTASY XIV Online,2018-12-12 23:35:21,477
l2cosmos11,en,8901,Lineage II,2018-12-12 16:57:10,475
l2cosmos11,en,8901,Lineage II,2018-12-12 16:57:10,475
Lacari,en,461067,Tekken 7,2018-12-13 00:29:12,471
Pieface23,en,33214,Fortnite,2018-12-12 22:11:22,467
katrinefox,ru,509658,Just Chatting,2018-12-12 23:29:45,465
Avilo,en,490422,StarCraft II,2018-12-12 22:18:39,463
usedpizza,en,369590,Super Mario 3D World,2018-12-12 20:45:42,463
Averse,en,509146,Battlerite Royale,2018-12-12 17:11:38,463
ZilverK,es,417752,Talk Shows & Podcasts,2018-12-13 01:00:20,461
花蓮,zh,21779,League of Legends,2018-12-12 19:21:43,457
shurzG,ru,32399,Counter-Strike: Global Offensive,2018-12-12 20:22:14,456
RaufBaba25,tr,490377,Sea of Thieves,2018-12-12 23:46:35,454
DutchsinseOfficial,en,509670,Science & Technology,2018-12-12 06:58:17,454
花蓮,zh,21779,League of Legends,2018-12-12 19:21:43,453
Hutch,en,504462,Call of Duty: Black Ops 4,2018-12-13 01:05:49,452
sgares,en,32399,Counter-Strike: Global Offensive,2018-12-12 21:00:20,452
Buggax,es,21779,League of Legends,2018-12-13 00:04:25,451
linezeus20,en,8901,Lineage II,2018-12-12 23:54:16,450
dannyb21892,en,11557,The Legend of Zelda: Ocarina of Time,2018-12-13 00:28:51,449
BarbarousKing,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:54:55,446
Pieface23,en,33214,Fortnite,2018-12-12 22:11:22,443
KingNappy,en,493959,Red Dead Redemption 2,2018-12-13 00:29:31,442
dannyb21892,en,11557,The Legend of Zelda: Ocarina of Time,2018-12-13 00:28:51,442
Syun_N,en,490608,Super Mario Maker,2018-12-12 21:28:46,442
Trikslyr,en,32959,Heroes of the Storm,2018-12-13 00:31:18,438
katrinefox,ru,509658,Just Chatting,2018-12-12 23:29:45,436
IFrostBolt,en,497057,Destiny 2,2018-12-12 21:24:04,431
Jabroni_Mike,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:26:51,429
Waggle,en,29307,Path of Exile,2018-12-12 21:22:34,429
bancodobrasil,pt,504260,Mutant Year Zero: Road to Eden,2018-12-13 01:03:37,425
GameMixTreize,fr,18846,Garry's Mod,2018-12-13 01:09:37,423
Surskity,pt,509658,Just Chatting,2018-12-13 00:57:25,423
StumptGamers,en,490407,Pac-Man 256,2018-12-13 00:41:03,423
SatoriusLOL,de,21779,League of Legends,2018-12-12 20:05:41,423
TomFawkes,en,18817,Banjo-Kazooie: Nuts & Bolts,2018-12-12 22:31:48,422
LorDBabYHuLk,en,506383,NBA 2K19,2018-12-13 00:08:43,421
Lythero,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:15:08,419
Mylixia,en,509658,Just Chatting,2018-12-12 23:52:32,418
Nuvia_OuO,es,509658,Just Chatting,2018-12-13 00:22:26,417
theRyu7z,fr,509658,Just Chatting,2018-12-12 23:48:44,409
dreads,en,138585,Hearthstone,2018-12-12 23:37:06,408
l2cosmos11,en,8901,Lineage II,2018-12-12 16:57:10,408
Acai,en,3682,Guitar Hero III: Legends of Rock,2018-12-12 22:03:47,407
sae_jin,en,509660,Art,2018-12-12 17:02:44,401
hazed,en,32399,Counter-Strike: Global Offensive,2018-12-13 01:33:52,400
brinierpoem67,en,33214,Fortnite,2018-12-13 00:38:17,400
삼디다스,ko,138585,Hearthstone,2018-12-12 15:13:52,398
custa,en,488552,Overwatch,2018-12-12 21:23:44,397
Mitchflowerpower,en,9455,Super Mario Bros. 3,2018-12-13 01:08:25,396
custa,en,488552,Overwatch,2018-12-12 21:23:44,395
삼디다스,ko,138585,Hearthstone,2018-12-12 15:13:52,394
theRyu7z,fr,509658,Just Chatting,2018-12-12 23:48:44,393
Dramakins,en,66170,Warframe,2018-12-12 21:15:10,393
Mitchflowerpower,en,9455,Super Mario Bros. 3,2018-12-13 01:08:25,392
mandiocaa1,pt,21779,League of Legends,2018-12-13 01:31:21,391
DonutOperator,en,491705,Insurgency: Sandstorm,2018-12-13 01:01:04,391
Sjeletyven1,en,18122,World of Warcraft,2018-12-12 15:08:06,389
Aipha,en,33214,Fortnite,2018-12-13 01:37:30,388
CryptoTradersTV,en,499634,Crypto,2018-12-11 08:09:26,384
Vader,en,71375,Star Citizen,2018-12-12 16:20:48,383
Ashek,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 21:34:13,382
RadioTalbot,fr,417752,Talk Shows & Podcasts,2018-12-13 00:59:39,381
Winghaven,es,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-12 23:32:09,381
Smokaloke,en,504461,Super Smash Bros. Ultimate,2018-12-12 20:36:23,381
RushIntenso,pt,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-13 00:38:25,379
StealthRG,en,509658,Just Chatting,2018-12-13 00:36:23,378
SpeedGaming2,en,9435,The Legend of Zelda: A Link to the Past,2018-12-13 00:20:09,378
Snip3down,en,417969,Halo: The Master Chief Collection,2018-12-13 00:29:02,376
Slyfoxhound,en,504461,Super Smash Bros. Ultimate,2018-12-12 23:54:57,376
Faith,en,33214,Fortnite,2018-12-12 21:50:14,376
FunkBomb,en,33214,Fortnite,2018-12-13 01:23:31,372
TheGreatTeacher,en,504461,Super Smash Bros. Ultimate,2018-12-13 00:00:20,370
vsnz,en,504462,Call of Duty: Black Ops 4,2018-12-12 19:24:15,368
SabotageSweetie,en,509658,Just Chatting,2018-12-12 21:58:02,361
CinnamonToastKen,en,490377,Sea of Thieves,2018-12-12 18:13:11,360
Geistra,en,491487,Dead by Daylight,2018-12-13 00:18:08,359
DauT,en,13389,Age of Empires II,2018-12-13 00:06:37,359
DauT,en,13389,Age of Empires II,2018-12-13 00:06:37,362
