user_name,language,game_id,game_name,start_time(UTC Time),view_count
SolaryFortnite,fr,33214,Fortnite,2018-12-11 08:04:59,4742
B0aty,en,459931,Old School RuneScape,2018-12-11 12:58:56,4696
김도,ko,489776,Fallout 4,2018-12-11 07:22:33,4412
머독,ko,83071,Counter-Strike Online,2018-12-11 11:40:32,4350
철면수심,ko,138585,Hearthstone,2018-12-11 03:40:52,4297
크랭크_,ko,490422,StarCraft II,2018-12-11 09:52:38,4139
Towelliee,en,18122,World of Warcraft,2018-12-11 11:09:16,4100
BlackUFA,ru,66082,Games + Demos,2018-12-11 13:58:06,4016
철면수심,ko,138585,Hearthstone,2018-12-11 03:40:52,3970
KingGothalion,en,497057,Destiny 2,2018-12-11 13:49:48,3899
fps_shaka,ja,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 09:24:22,3861
Fuzzyness,en,504461,Super Smash Bros. Ultimate,2018-12-11 13:55:24,3844
우왁굳,ko,66082,Games + Demos,2018-12-11 06:35:45,3823
ROSHTEIN,en,509576,Casino,2018-12-11 11:04:40,3623
uzra,zh,138585,Hearthstone,2018-12-11 10:22:44,3598
P4wnyhof,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:28:59,3578
矮子娃娃,zh,138585,Hearthstone,2018-12-11 12:00:44,3468
uccstudio4,ru,32399,Counter-Strike: Global Offensive,2018-12-11 12:36:17,3407
lol_Khan,ko,21779,League of Legends,2018-12-11 14:18:49,3168
懶貓,zh,509658,Just Chatting,2018-12-11 11:13:35,3104
RaizQT,en,29307,Path of Exile,2018-12-10 19:10:22,3056
오킹,ko,490100,Lost Ark Online,2018-12-11 12:01:10,3037
boyMinORu,th,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:55:25,3029
LeStream,fr,504461,Super Smash Bros. Ultimate,2018-12-11 10:25:47,3020
Esportmaniacos,es,21779,League of Legends,2018-12-11 12:51:20,3013
HighDistortion,en,33214,Fortnite,2018-12-11 13:10:32,2960
Solary,fr,504461,Super Smash Bros. Ultimate,2018-12-11 14:14:48,2864
Tactical_Potato_,en,66170,Warframe,2018-12-11 11:50:01,2768
연두는말안드뤄,ko,504461,Super Smash Bros. Ultimate,2018-12-11 10:25:36,2698
피닉스박1,ko,21779,League of Legends,2018-12-11 11:24:42,2658
kragiee,en,488552,Overwatch,2018-12-11 11:13:48,2644
JoshOG,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:31:35,2637
WeAreTheVR,hu,504260,Mutant Year Zero: Road to Eden,2018-12-11 13:00:59,2624
GTimeTV,de,27471,Minecraft,2018-12-11 12:56:21,2496
Overpow,pl,21779,League of Legends,2018-12-11 13:00:34,2479
ark_dota,ru,29595,Dota 2,2018-12-11 11:26:20,2407
BackyardisTV,en,66170,Warframe,2018-12-11 03:45:37,2284
BackyardisTV,en,66170,Warframe,2018-12-11 03:45:37,2286
danikxaz,ru,509576,Casino,2018-12-10 18:50:31,2279
armatvhs,fr,138585,Hearthstone,2018-12-11 09:17:39,2231
xGladd,en,497057,Destiny 2,2018-12-11 09:58:11,2124
Makarimorph,en,66170,Warframe,2018-12-11 06:52:52,2107
우주하마,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:05:50,2105
melharucos,ru,458650,Gran Turismo Sport,2018-12-11 09:56:36,2101
TrU3Ta1ent,en,491487,Dead by Daylight,2018-12-11 13:17:05,2077
RetroGaijin,en,504461,Super Smash Bros. Ultimate,2018-12-11 12:02:21,2071
tomchen60229,zh,138585,Hearthstone,2018-12-11 05:52:09,2006
mrslotohuntebrt,ru,509576,Casino,2018-12-11 12:24:33,1985
GoBGG,fr,21779,League of Legends,2018-12-11 09:40:58,1985
SPYGEA,ja,499463,Getting Over It,2018-12-11 10:42:58,1976
elementlolz,pt,21779,League of Legends,2018-12-11 11:58:04,1955
루나틱에스카,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 08:09:30,1942
CasinoDaddy,en,509576,Casino,2018-12-11 07:30:04,1928
BreaK,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:20:12,1912
고차비,ko,509658,Just Chatting,2018-12-11 12:20:11,1910
고차비,ko,509658,Just Chatting,2018-12-11 12:20:11,1910
ludojopu_streamvi,ru,509576,Casino,2018-12-11 13:35:03,1907
NGC_the_Twitch,ja,509887,Evasion,2018-12-11 12:31:19,1895
um_league,en,32399,Counter-Strike: Global Offensive,2018-12-11 13:01:01,1893
WagamamaTV,en,29595,Dota 2,2018-12-11 10:12:30,1879
tsm_zven,en,21779,League of Legends,2018-12-11 12:51:00,1847
코렛트,ko,21779,League of Legends,2018-12-11 11:44:58,1827
踢虧,zh,491487,Dead by Daylight,2018-12-11 12:40:00,1816
견자희,ko,509658,Just Chatting,2018-12-11 12:30:28,1810
견자희,ko,509658,Just Chatting,2018-12-11 12:30:28,1791
um_league,en,32399,Counter-Strike: Global Offensive,2018-12-11 13:01:01,1736
スタンミ,ja,21779,League of Legends,2018-12-11 10:32:42,1723
형독방송,ko,491334,Kartrider,2018-12-11 11:11:32,1701
daniels,pt,21779,League of Legends,2018-12-11 11:36:36,1678
KalashnikovMediaTV,ru,32399,Counter-Strike: Global Offensive,2018-12-11 13:41:49,1663
MarkiLokurasY,es,33214,Fortnite,2018-12-11 14:25:29,1660
아크로,ko,490100,Lost Ark Online,2018-12-11 11:53:33,1639
Evangelion0,es,138585,Hearthstone,2018-12-11 13:51:24,1607
삐부,ko,504503,Rage in Peace,2018-12-11 12:04:50,1596
repazmois,de,33214,Fortnite,2018-12-11 12:53:14,1588
Loserfruit,en,33214,Fortnite,2018-12-11 13:57:04,1584
林芙芙,zh,509658,Just Chatting,2018-12-11 11:13:51,1554
Bububu,en,29595,Dota 2,2018-12-11 12:03:05,1548
rxnexus,ru,370345,SpeedRunners,2018-12-11 09:31:50,1539
貝克,zh,504461,Super Smash Bros. Ultimate,2018-12-11 11:07:29,1538
Jaidefinichon,es,33214,Fortnite,2018-12-11 12:05:06,1536
nugiyen,en,29307,Path of Exile,2018-12-11 09:13:05,1534
linezeus13,en,8901,Lineage II,2018-12-11 10:40:26,1524
미라지,ko,488552,Overwatch,2018-12-11 11:51:35,1518
FifaTargrean,th,504798,FIFA Online 4,2018-12-11 13:30:41,1491
Loui5Ng,zh,24193,Left 4 Dead 2,2018-12-11 13:03:11,1490
Rammus53,tr,21779,League of Legends,2018-12-11 12:58:18,1490
선바,ko,21779,League of Legends,2018-12-11 10:35:32,1474
Yassuo,en,21779,League of Legends,2018-12-11 14:22:45,1472
勝敗難免,zh,21779,League of Legends,2018-12-11 08:37:55,1463
zorlaKOKA,pt,32399,Counter-Strike: Global Offensive,2018-12-11 09:35:31,1445
Sick_Nerd,en,459931,Old School RuneScape,2018-12-11 09:38:46,1431
勝敗難免,zh,21779,League of Legends,2018-12-11 08:37:55,1428
zorlaKOKA,pt,32399,Counter-Strike: Global Offensive,2018-12-11 09:35:31,1419
Drjayfisto,en,18122,World of Warcraft,2018-12-11 11:50:09,1417
인간젤리,ko,21779,League of Legends,2018-12-11 10:29:33,1400
Oldshcoolrs_XP,en,459931,Old School RuneScape,2018-12-11 14:28:12,1344
GoodGamblerz,en,509576,Casino,2018-12-11 10:42:34,1338
clid,ko,21779,League of Legends,2018-12-11 14:00:28,1332
Florryworry,en,67584,Europa Universalis IV,2018-12-11 10:51:14,1328
Igromania,ru,495961,Dead Cells,2018-12-11 13:03:00,1325
Ziqoftw,en,18122,World of Warcraft,2018-12-11 10:34:51,1320
Th3Antonio,es,21779,League of Legends,2018-12-11 13:51:52,1300
Lumi,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 10:10:11,1292
똘똘똘이_,ko,509658,Just Chatting,2018-12-11 10:25:29,1287
CrisHeroes,en,32959,Heroes of the Storm,2018-12-11 09:04:44,1286
옥냥이,ko,492528,OneShot,2018-12-11 11:17:58,1282
NymN,en,509658,Just Chatting,2018-12-11 13:52:00,1280
t0ckad61,ru,509576,Casino,2018-12-11 10:27:47,1277
마뫄,ko,498750,windowframe,2018-12-11 11:02:21,1267
marcelinrj,pt,21779,League of Legends,2018-12-11 11:48:25,1258
Jankos,pl,21779,League of Legends,2018-12-11 14:06:08,1252
Jankos,pl,21779,League of Legends,2018-12-11 14:06:08,1252
BeyondTheSummit,en,29595,Dota 2,2018-12-11 06:59:01,1243
순이__,ko,138585,Hearthstone,2018-12-11 11:31:03,1237
무굴,ko,18122,World of Warcraft,2018-12-11 11:17:15,1237
MagiFelix,en,21779,League of Legends,2018-12-10 21:41:20,1231
DieHahn,de,506103,FIFA 19,2018-12-11 12:46:41,1228
TheGamingOwl,en,33214,Fortnite,2018-12-11 09:59:12,1213
runitup247,en,488190,Poker,2018-12-10 09:54:39,1204
이초홍,ko,21779,League of Legends,2018-12-11 11:07:20,1201
vortexentmt,en,32399,Counter-Strike: Global Offensive,2018-12-11 12:51:35,1199
fl0m,en,32399,Counter-Strike: Global Offensive,2018-12-11 13:12:06,1173
리치1,ko,32959,Heroes of the Storm,2018-12-11 12:41:37,1170
大丸,zh,21779,League of Legends,2018-12-11 13:11:22,1169
꽃빈,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 14:20:49,1165
UnRooolie,en,504462,Call of Duty: Black Ops 4,2018-12-11 08:36:42,1162
Recrent,ru,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 12:08:32,1158
蝦愛橘子,zh,509658,Just Chatting,2018-12-11 08:16:09,1152
10000DAYS,tr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:52:51,1148
阿津,zh,66082,Games + Demos,2018-12-11 11:26:12,1145
TheViper,en,13389,Age of Empires II,2018-12-11 13:03:04,1144
TheViper,en,13389,Age of Empires II,2018-12-11 13:03:04,1144
Burnbxx,en,66170,Warframe,2018-12-11 10:55:22,1139
yamatonjp,ja,138585,Hearthstone,2018-12-11 05:39:12,1110
SkyrrozTV,fr,504462,Call of Duty: Black Ops 4,2018-12-11 12:32:29,1107
sirfoch,en,27546,World of Tanks,2018-12-11 11:57:55,1103
tyly_casino,ru,509576,Casino,2018-12-11 14:28:50,1102
TheGamingOwl,en,33214,Fortnite,2018-12-11 09:59:12,1089
gaules,pt,32399,Counter-Strike: Global Offensive,2018-12-10 23:46:48,1076
LaeppaStream,fi,495811,SCUM,2018-12-11 13:45:09,1070
딩셉션,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 06:05:57,1069
태준이,ko,488552,Overwatch,2018-12-11 13:59:15,1046
Fotosh,ru,509658,Just Chatting,2018-12-11 14:26:36,1031
SparcMac_tp,en,459931,Old School RuneScape,2018-12-11 14:28:23,1020
Ludojope_Steam,ru,509576,Casino,2018-12-11 06:57:24,1019
윰찌니,en,509658,Just Chatting,2018-12-11 11:29:46,1006
케인,ko,509658,Just Chatting,2018-12-11 11:15:10,1003
Harstem,en,490422,StarCraft II,2018-12-11 11:24:17,1001
Flambass,en,32502,World of Warships,2018-12-11 13:27:27,998
嬌兔,zh,33214,Fortnite,2018-12-11 13:28:09,992
10000DAYS,tr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:52:51,986
しゃるる,ja,21779,League of Legends,2018-12-11 12:47:45,979
CeMka7721,ru,509658,Just Chatting,2018-12-11 13:12:12,974
Scrub,en,30921,Rocket League,2018-12-11 12:57:31,973
Multiplayerit,it,4520,Ashen,2018-12-11 13:12:52,971
Deadlyslob,en,491931,Escape From Tarkov,2018-12-11 14:05:37,968
Maghla,fr,509658,Just Chatting,2018-12-11 13:28:05,965
Harstem,en,490422,StarCraft II,2018-12-11 11:24:17,964
龜狗,zh,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:49:07,956
BixenteHS,pl,138585,Hearthstone,2018-12-11 12:40:37,949
BarbarousKing,en,490608,Super Mario Maker,2018-12-11 13:00:57,947
hyubsama,en,509658,Just Chatting,2018-12-11 12:10:27,946
A1taOda,ru,16937,Artifact,2018-12-11 13:14:42,934
小夜夜,zh,21779,League of Legends,2018-12-11 12:03:24,932
CooLifeGame,es,21779,League of Legends,2018-12-11 09:26:29,931
응삼이,ko,491487,Dead by Daylight,2018-12-11 12:53:21,918
Yann_Cj23,fr,33214,Fortnite,2018-12-11 08:26:18,916
ZeuSidiouss,tr,504689,Farming Simulator 19,2018-12-11 12:33:08,915
dahmien7,fr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:00:36,908
Celerity,en,510590,Hades,2018-12-11 07:45:10,901
yousayIX,th,488634,Don't Starve Together,2018-12-11 13:12:08,899
Yann_Cj23,fr,33214,Fortnite,2018-12-11 08:26:18,895
yousayIX,th,488634,Don't Starve Together,2018-12-11 13:12:08,894
ArmadaUGS,en,504461,Super Smash Bros. Ultimate,2018-12-11 12:14:43,891
Lory,de,509658,Just Chatting,2018-12-11 14:22:37,889
피유,ko,490100,Lost Ark Online,2018-12-11 09:03:15,887
BlitzStream,fr,743,Chess,2018-12-11 13:58:16,883
StreamerHouse,en,506246,Fallout 76,2018-12-11 05:48:00,883
CrisHeroes,en,32959,Heroes of the Storm,2018-12-11 09:04:44,879
ぐちつぼ,ja,504461,Super Smash Bros. Ultimate,2018-12-11 13:59:10,865
Morf_UK,en,491487,Dead by Daylight,2018-12-11 12:36:36,863
RocketBeansTV,de,492971,Tricky Towers,2018-12-10 05:45:38,863
MiTHJinNy,th,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:56:07,850
ilMasseo,it,506103,FIFA 19,2018-12-11 12:17:42,844
Cowsep,en,21779,League of Legends,2018-12-11 09:53:47,844
Haraw,fr,504954,Ring Of Elysium,2018-12-11 03:08:15,841
Funzinnu,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:26:23,817
WaifuGate,en,2748,Magic: The Gathering,2018-12-11 08:26:27,815
ryux,es,33214,Fortnite,2018-12-11 12:44:17,811
Lanvirion,ru,16937,Artifact,2018-12-11 05:10:20,806
Zetalot,en,138585,Hearthstone,2018-12-11 12:47:46,799
Zetalot,en,138585,Hearthstone,2018-12-11 12:47:46,799
worldbestmCL,de,33214,Fortnite,2018-12-11 11:45:24,776
Webhallen,sv,417752,Talk Shows & Podcasts,2018-12-11 09:08:45,772
SayNoToRage,en,497057,Destiny 2,2018-12-11 12:10:58,771
Xop0,ru,138585,Hearthstone,2018-12-11 14:13:08,768
SOLIDFPS,en,504199,Battlefield V,2018-12-11 04:27:41,762
Distortion2,en,91423,Dark Souls II,2018-12-11 14:10:43,759
오린이야,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-10 15:08:51,746
루시아,ko,66082,Games + Demos,2018-12-11 11:01:40,744
iamThanh,de,138585,Hearthstone,2018-12-11 11:56:54,733
NVIDIAGeForceTR,tr,504260,Mutant Year Zero: Road to Eden,2018-12-11 13:49:09,734
가브리엘,ko,490100,Lost Ark Online,2018-12-10 23:11:34,734
らいじん,ja,21779,League of Legends,2018-12-11 07:21:25,730
UrQueeen,pl,33214,Fortnite,2018-12-11 13:54:10,725
ATL770ER,en,506383,NBA 2K19,2018-12-11 13:26:32,723
worldbestmCL,de,33214,Fortnite,2018-12-11 11:45:24,720
MmorpgRS,en,459931,Old School RuneScape,2018-12-11 10:53:06,718
J4CKIECHAN,en,138585,Hearthstone,2018-12-11 13:24:06,713
hc_diZee,de,4520,Ashen,2018-12-11 11:00:01,703
Perrick,de,21779,League of Legends,2018-12-11 12:08:02,702
SpeedGaming3,en,459341,The Legend of Heroes: Trails of Cold Steel II,2018-12-11 07:06:07,702
EisohneWaffel,de,21779,League of Legends,2018-12-11 11:07:18,701
魯比,zh,488615,Street Fighter V,2018-12-11 12:38:25,700
Iam_chappie,en,504462,Call of Duty: Black Ops 4,2018-12-11 10:42:37,693
김나성,ko,488632,Enter the Gungeon,2018-12-11 13:46:59,691
sprEEEzy,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 13:45:48,691
foggedftw2,en,21779,League of Legends,2018-12-11 12:58:25,691
Armor_tv,ru,509576,Casino,2018-12-11 12:55:17,688
ParadoxInteractive,en,67584,Europa Universalis IV,2018-12-11 13:16:23,683
Starladder_CS_en,en,32399,Counter-Strike: Global Offensive,2018-12-11 14:31:26,680
vituus_britva,ru,509576,Casino,2018-12-11 14:36:47,671
Shadybunny,en,138585,Hearthstone,2018-12-11 08:07:21,667
서넹,ko,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-11 12:02:15,665
y0nd,ru,29595,Dota 2,2018-12-11 12:51:18,661
김기열,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:00:46,661
QRUSHcsgo,ru,32399,Counter-Strike: Global Offensive,2018-12-11 10:45:01,653
canceldota,en,29595,Dota 2,2018-12-11 10:31:01,653
Citydriver_,de,33214,Fortnite,2018-12-11 11:22:18,652
Mika279,en,459931,Old School RuneScape,2018-12-11 12:37:02,651
7ssk7,ru,33214,Fortnite,2018-12-11 14:34:12,647
Hydr4G,es,33214,Fortnite,2018-12-11 13:27:45,651
miss_Bila,ru,509658,Just Chatting,2018-12-11 13:33:14,647
Mika279,en,459931,Old School RuneScape,2018-12-11 12:37:02,645
테디이,ko,21779,League of Legends,2018-12-11 14:32:41,642
Cepreu_Inq,ru,386821,Black Desert Online,2018-12-11 10:23:39,638
y0nd,ru,29595,Dota 2,2018-12-11 12:51:18,637
Grimnax,tr,504689,Farming Simulator 19,2018-12-11 12:26:55,634
CapgunTom,en,506103,FIFA 19,2018-12-11 10:16:21,627
好色龍,zh,29307,Path of Exile,2018-12-11 13:00:16,626
Soto_,en,504462,Call of Duty: Black Ops 4,2018-12-11 09:29:10,626
dicktor_inc,ru,509658,Just Chatting,2018-12-11 14:06:35,625
BiberBros,de,504461,Super Smash Bros. Ultimate,2018-12-11 08:59:19,625
JrokezFTW,tr,30921,Rocket League,2018-12-11 11:52:44,624
TangyD,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-11 12:09:31,615
dmbrandon,en,504461,Super Smash Bros. Ultimate,2018-12-11 13:58:13,611
Fissure_ow,ko,488552,Overwatch,2018-12-11 13:01:57,611
mipo_mapo_meepo,ru,29595,Dota 2,2018-12-11 10:38:55,605
MusclebrahTV,en,18122,World of Warcraft,2018-12-11 07:30:37,598
Raikubest,en,18122,World of Warcraft,2018-12-11 13:30:33,593
ESL_CSGO,en,32399,Counter-Strike: Global Offensive,2018-12-10 17:22:21,592
다주,ko,509658,Just Chatting,2018-12-11 12:07:29,591
ReleeN,pt,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:00:27,586
MusclebrahTV,en,18122,World of Warcraft,2018-12-11 07:30:37,585
Vatnik_Russak,ru,509658,Just Chatting,2018-12-11 13:04:56,577
zenga_tv,ru,29595,Dota 2,2018-12-11 14:36:44,576
Hitch,en,509658,Just Chatting,2018-12-11 14:03:35,575
DoyserLive,th,498302,Arena of Valor,2018-12-11 14:30:57,573
Naguura,en,18122,World of Warcraft,2018-12-11 11:47:11,571
PsheroTV,en,18122,World of Warcraft,2018-12-11 07:39:36,568
PokerStars,en,488190,Poker,2018-12-11 11:43:07,567
다주,ko,509658,Just Chatting,2018-12-11 12:07:29,575
와나나,ko,509658,Just Chatting,2018-12-11 14:01:34,574
Maynarde,en,490422,StarCraft II,2018-12-11 10:34:48,574
Raikubest,en,18122,World of Warcraft,2018-12-11 13:30:33,573
Eligorko,ru,34025,Kenshi,2018-12-11 12:01:40,568
PokerStars,en,488190,Poker,2018-12-11 11:43:07,566
諾曼諾曼,zh,509658,Just Chatting,2018-12-11 13:25:25,559
nicegametv,ko,21779,League of Legends,2018-12-11 06:18:47,559
FortniteLlamaHunter,en,33214,Fortnite,2018-12-11 10:38:38,556
NoPinTutLive,th,502322,Apparition,2018-12-11 13:30:30,554
marty_vole,cs,27546,World of Tanks,2018-12-11 14:26:39,552
Bonkol,pl,510344,Kingdom Two Crowns,2018-12-11 09:37:50,549
Eragonist,hu,33214,Fortnite,2018-12-11 13:19:15,546
Accropolis,fr,417752,Talk Shows & Podcasts,2018-12-11 13:25:03,544
RBKGamesLive,ru,491487,Dead by Daylight,2018-12-11 06:01:16,544
Yoshi93,it,506103,FIFA 19,2018-12-11 12:54:55,542
ぐぐってみぃ,ja,497385,Dragon Ball FighterZ,2018-12-11 11:40:12,541
EdgarAlanBroLIVE,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-11 05:27:17,540
AdzTV,fr,33214,Fortnite,2018-12-11 14:27:32,538
koil,en,71375,Star Citizen,2018-12-11 11:05:53,537
Bieldomaul,pt,21779,League of Legends,2018-12-11 09:41:45,528
jeemzz,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 07:46:25,528
Naiman_Hs,ru,16937,Artifact,2018-12-11 12:06:16,526
DimitriV2,en,66170,Warframe,2018-12-11 10:00:04,526
Gius,fr,460630,Tom Clancy's Rainbow Six: Siege,2018-12-11 12:56:29,524
低欸死,zh,29307,Path of Exile,2018-12-11 11:03:00,522
NokSs68,fr,33214,Fortnite,2018-12-11 13:53:52,518
TianKami,ru,491487,Dead by Daylight,2018-12-11 11:50:19,518
低欸死,zh,29307,Path of Exile,2018-12-11 11:03:00,520
TianKami,ru,491487,Dead by Daylight,2018-12-11 11:50:19,514
casino_bo99,en,509576,Casino,2018-12-11 12:13:33,509
搜憨,zh,138585,Hearthstone,2018-12-11 12:01:11,506
CarritosKami,es,21779,League of Legends,2018-12-11 07:55:31,503
Quackniix,en,32959,Heroes of the Storm,2018-12-11 14:18:18,501
deadmau5,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 12:03:33,500
Sasslyn,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-11 04:44:56,496
JoeNeverFails,en,386821,Black Desert Online,2018-12-11 10:59:19,494
deadmau5,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 12:03:33,493
ViperProHS,th,138585,Hearthstone,2018-12-11 11:59:55,493
Valkia,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-11 10:19:56,489
MethodJosh,en,18122,World of Warcraft,2018-12-11 14:27:03,488
마타타마,ko,21779,League of Legends,2018-12-11 14:37:37,485
Eligorko,ru,34025,Kenshi,2018-12-11 12:01:40,484
Script,tr,33214,Fortnite,2018-12-11 14:00:58,483
s0mcs,en,32399,Counter-Strike: Global Offensive,2018-12-11 13:18:48,483
Inomagic,pl,2798,Heroes of Might and Magic III: The Shadow of Death,2018-12-11 08:37:34,481
katsudion,ja,21779,League of Legends,2018-12-11 11:50:13,478
katsudion,ja,21779,League of Legends,2018-12-11 11:50:13,478
femman3,en,509576,Casino,2018-12-10 18:50:59,478
JohnPitterTV,pt,33214,Fortnite,2018-12-11 11:09:12,475
soushihan0728,ja,417752,Talk Shows & Podcasts,2018-12-11 13:10:29,473
rombik,ru,506103,FIFA 19,2018-12-11 11:22:12,470
Closer,tr,21779,League of Legends,2018-12-11 12:40:17,469
ArmutTV,tr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:18:20,467
Markstrom,en,71375,Star Citizen,2018-12-11 11:32:03,461
Stintik,ru,509658,Just Chatting,2018-12-11 13:02:30,460
IcePrinsipe,it,506103,FIFA 19,2018-12-11 13:05:40,457
IcePrinsipe,it,506103,FIFA 19,2018-12-11 13:05:40,461
Markstrom,en,71375,Star Citizen,2018-12-11 11:32:03,455
ArmutTV,tr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 11:18:20,454
Spamfish,en,506342,Hitman 2,2018-12-11 12:57:45,448
咪咪蛋,zh,21779,League of Legends,2018-12-11 08:21:47,448
nookyyy,de,32399,Counter-Strike: Global Offensive,2018-12-11 10:29:58,445
StanislavCifka,en,16937,Artifact,2018-12-11 14:37:23,444
Raskology_,de,33214,Fortnite,2018-12-11 13:29:14,442
fuzzface49,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 09:41:53,440
Sir_Thomas_,fr,460501,Return of the Obra Dinn,2018-12-11 12:48:59,439
Sir_Thomas_,fr,460501,Return of the Obra Dinn,2018-12-11 12:48:59,439
Cyberclasher,th,504199,Battlefield V,2018-12-11 08:39:41,439
nani,en,491401,Blood and Bacon,2018-12-11 12:09:42,438
PoliteSniper,ru,138585,Hearthstone,2018-12-11 09:15:06,438
진주몬,ko,24376,Tales Runner,2018-12-11 08:27:41,438
f1veskill,ru,33214,Fortnite,2018-12-11 14:19:27,435
TheAdapting,en,32507,Smite,2018-12-11 10:50:44,431
M1NDR,en,65632,DayZ,2018-12-11 12:11:17,430
Danucd,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-11 10:35:02,430
서농_,ko,491080,The Binding of Isaac: Afterbirth,2018-12-11 09:55:47,427
ciklonica,ru,509658,Just Chatting,2018-12-11 11:39:36,426
Jeff,de,509658,Just Chatting,2018-12-11 08:02:43,425
귀마개,ko,18122,World of Warcraft,2018-12-11 09:59:23,422
fleta92,ko,488552,Overwatch,2018-12-11 13:12:13,420
SkiddlerRS,en,459931,Old School RuneScape,2018-12-11 08:26:11,419
l2era17,en,8901,Lineage II,2018-12-11 08:11:45,418
