user_name,language,game_id,game_name,start_time(UTC Time),view_count
Day9tv,en,138585,Hearthstone,2018-12-07 20:59:34,3976
Aa9skillz,en,506103,FIFA 19,2018-12-08 00:34:38,3973
grafo,es,21779,League of Legends,2018-12-07 21:56:05,3909
4Gamers_idol,zh,26936,Music & Performing Arts,2018-12-08 00:39:52,3859
AriGameplays,es,509658,Just Chatting,2018-12-08 02:25:49,3716
EternaLEnVyy,en,29595,Dota 2,2018-12-07 20:10:59,3400
Cryaotic,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:46:47,3259
OgamingLoL,fr,21779,League of Legends,2018-12-07 23:08:05,3258
ZiggyDLive,en,29307,Path of Exile,2018-12-07 18:30:24,3255
DansGaming,en,29307,Path of Exile,2018-12-07 22:35:25,3187
xGladd,en,497057,Destiny 2,2018-12-07 16:05:29,3182
Call of Duty® Delta,en,504462,Call of Duty: Black Ops 4,2018-12-08 02:15:01,3094
Cellbit,pt,4520,Ashen,2018-12-07 18:59:34,3081
FENGRUSH,en,65654,The Elder Scrolls Online,2018-12-07 19:26:14,3027
KabajiOW,en,488552,Overwatch,2018-12-07 19:27:50,2992
kyo1984123,zh,138585,Hearthstone,2018-12-08 00:42:25,2778
Giantwaffle,en,29307,Path of Exile,2018-12-07 15:55:13,2774
Criken,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:17:52,2741
MarcoOPz,de,263490,Rust,2018-12-07 19:49:16,2739
Nervarien,pl,21779,League of Legends,2018-12-07 23:53:33,2595
플러리,ko,138585,Hearthstone,2018-12-08 00:59:19,2563
JERICHO,en,504461,Super Smash Bros. Ultimate,2018-12-07 22:02:14,2498
itmeJP,en,29307,Path of Exile,2018-12-07 17:39:46,2465
nugiyen,en,29307,Path of Exile,2018-12-07 14:24:08,2438
플러리,ko,138585,Hearthstone,2018-12-08 00:59:19,2414
ixxYjYxxi,ar,33214,Fortnite,2018-12-08 00:23:48,2410
CallofDutyOpen,en,504462,Call of Duty: Black Ops 4,2018-12-07 23:33:26,2391
Pikabooirl,en,18122,World of Warcraft,2018-12-07 23:32:30,2389
Trick2g,en,21779,League of Legends,2018-12-08 01:29:51,2262
Frankkaster,es,509658,Just Chatting,2018-12-08 02:36:04,2252
livekiss,zh,26936,Music & Performing Arts,2018-12-07 14:58:39,2142
JustGaBBo,it,506103,FIFA 19,2018-12-08 00:51:29,2126
hexy,en,491487,Dead by Daylight,2018-12-07 18:38:09,2126
Alderiate,fr,29307,Path of Exile,2018-12-07 19:35:03,2079
GranDGranT,en,29595,Dota 2,2018-12-08 00:46:32,2053
Amouranth,en,509658,Just Chatting,2018-12-07 21:34:06,1996
大魚,zh,417752,Talk Shows & Podcasts,2018-12-07 07:34:25,1981
vitussybritvaud,ru,509576,Casino,2018-12-08 02:24:34,1977
Lethalfrag,en,22619,Spelunky,2018-12-07 23:34:11,1951
JoshOG,en,504461,Super Smash Bros. Ultimate,2018-12-07 23:59:29,1941
yuukfps,pt,509658,Just Chatting,2018-12-08 00:08:26,1885
72hrs,en,33214,Fortnite,2018-12-08 00:10:43,1766
chistor_,ru,29307,Path of Exile,2018-12-07 23:06:41,1755
개복어,ko,490100,Lost Ark Online,2018-12-08 00:22:02,1713
Runscape_Oldschool,en,459931,Old School RuneScape,2018-12-08 02:17:49,1703
DolphinChemist,en,496902,Slay the Spire,2018-12-07 23:00:10,1700
ludojopy_streamxa,ru,509576,Casino,2018-12-08 02:10:34,1684
mandiocaa1,pt,21779,League of Legends,2018-12-08 01:19:01,1680
GoldGlove,en,504461,Super Smash Bros. Ultimate,2018-12-08 00:52:59,1672
TrumpSC,en,138585,Hearthstone,2018-12-07 22:27:12,1672
NeskWgA,pt,460630,Tom Clancy's Rainbow Six: Siege,2018-12-07 23:52:36,1608
BURGAOfps,pt,506103,FIFA 19,2018-12-07 21:55:06,1577
AsmodaiTV,en,138585,Hearthstone,2018-12-08 01:06:59,1537
가브리엘,ko,490100,Lost Ark Online,2018-12-08 01:33:59,1518
hearthstoneNESS,pt,499507,Welcome to the Game II,2018-12-07 22:50:32,1490
BobRoss,en,509660,Art,2018-12-07 19:50:03,1475
shofu,en,504461,Super Smash Bros. Ultimate,2018-12-07 20:20:14,1466
Alkaizerx,en,29307,Path of Exile,2018-12-07 18:21:53,1463
jdotb,en,18122,World of Warcraft,2018-12-07 21:30:30,1458
ludojopy_streamxa,ru,509576,Casino,2018-12-08 02:10:34,1456
mitchgaming16,en,504462,Call of Duty: Black Ops 4,2018-12-07 21:13:14,1452
SeriousGaming,en,509658,Just Chatting,2018-12-07 16:00:11,1445
RyuQuezacotl,en,14304,Diablo II: Lord of Destruction,2018-12-07 21:33:22,1432
kiocsgo,en,32399,Counter-Strike: Global Offensive,2018-12-08 00:35:52,1391
The_Happy_Hob,en,460636,Bloodborne,2018-12-07 21:40:15,1379
zorlaKOKA,pt,32399,Counter-Strike: Global Offensive,2018-12-07 22:52:01,1365
FallOficial,pt,33214,Fortnite,2018-12-08 00:22:24,1360
SolaryFortnite,fr,33214,Fortnite,2018-12-07 09:58:42,1359
Crayator,en,33214,Fortnite,2018-12-07 23:32:27,1349
DatModz,en,29307,Path of Exile,2018-12-07 17:47:46,1346
velvet_7,en,509658,Just Chatting,2018-12-08 01:09:03,1340
LeFrenchRestream,fr,313449,Life Goes On,2018-12-07 18:07:36,1330
CaliSCG,en,506103,FIFA 19,2018-12-07 20:00:02,1323
CuteDog_,en,29307,Path of Exile,2018-12-07 08:14:33,1312
Cabritoz,pt,32399,Counter-Strike: Global Offensive,2018-12-07 20:52:11,1304
dasMEHDI,en,495811,SCUM,2018-12-07 21:00:15,1302
SennadoBone,pt,506103,FIFA 19,2018-12-07 22:22:32,1288
CobaltStreak,en,510590,Hades,2018-12-07 23:00:44,1268
TehJamJar,en,32982,Grand Theft Auto V,2018-12-08 00:39:30,1242
mindcrack,en,27471,Minecraft,2018-12-07 20:00:24,1226
BikeMan,en,506384,Just Cause 4,2018-12-08 01:57:24,1215
PurgeGamers,en,16937,Artifact,2018-12-07 22:57:49,1212
PG_Esports,it,21779,League of Legends,2018-12-06 23:11:41,1212
T1Riot,en,497057,Destiny 2,2018-12-07 16:59:44,1183
DrFeelgood,fr,504461,Super Smash Bros. Ultimate,2018-12-07 15:48:01,1180
CalebDMTG,en,2748,Magic: The Gathering,2018-12-08 01:06:33,1178
PG_Esports,it,21779,League of Legends,2018-12-06 23:11:41,1171
萌萌小蝶,zh,21779,League of Legends,2018-12-07 22:42:38,1166
trihex,en,504461,Super Smash Bros. Ultimate,2018-12-07 21:31:20,1150
T1Riot,en,497057,Destiny 2,2018-12-07 16:59:44,1145
Loserfruit,en,33214,Fortnite,2018-12-08 02:23:02,1141
LeStream,fr,33214,Fortnite,2018-12-08 00:45:41,1139
POACH,en,33214,Fortnite,2018-12-08 02:22:16,1138
PaymoneyWubby,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:30:13,1112
POACH,en,33214,Fortnite,2018-12-08 02:22:16,1125
PaymoneyWubby,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:30:13,1112
seucreysonreborn,pt,29595,Dota 2,2018-12-07 22:06:17,1112
CrReaM,en,490377,Sea of Thieves,2018-12-08 01:41:52,1099
ryukahr,en,504461,Super Smash Bros. Ultimate,2018-12-08 00:51:11,1096
Grimmmz,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:09:55,1093
m0xyy,en,488552,Overwatch,2018-12-07 23:19:57,1091
Calebhart42,en,8676,Mega Man X,2018-12-07 23:56:02,1083
SheriffEli,en,506342,Hitman 2,2018-12-07 20:01:06,1044
GGwpLanaya,ru,29595,Dota 2,2018-12-08 01:13:39,1041
蝦愛橘子,zh,504461,Super Smash Bros. Ultimate,2018-12-06 20:42:12,1028
LoadingReadyRun,en,2748,Magic: The Gathering,2018-12-08 02:03:35,1027
ESEA,en,32399,Counter-Strike: Global Offensive,2018-12-07 16:06:13,1027
sleightlymusical,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:15:42,1025
Solary,fr,492553,Sid Meier's Civilization VI,2018-12-07 08:01:39,1011
rawb,en,27471,Minecraft,2018-12-08 00:46:35,1001
MrLlamaSC,en,14304,Diablo II: Lord of Destruction,2018-12-07 23:02:48,994
t0ckad61,ru,509576,Casino,2018-12-08 00:51:55,983
Mr_Mammal,en,459931,Old School RuneScape,2018-12-07 20:06:00,982
Fareeha,en,488552,Overwatch,2018-12-07 20:30:45,979
Fareeha,en,488552,Overwatch,2018-12-07 20:30:45,967
SparcMac,en,459931,Old School RuneScape,2018-12-08 01:33:06,966
rawb,en,27471,Minecraft,2018-12-08 00:46:35,966
Smoke,en,491931,Escape From Tarkov,2018-12-08 02:07:26,957
BASETRADETV,en,490422,StarCraft II,2018-12-08 00:27:29,947
hJune,en,263490,Rust,2018-12-07 19:40:26,941
RealKraftyy,en,33214,Fortnite,2018-12-07 19:28:17,941
RiffTrax,en,499973,Always On,2018-12-07 08:00:45,938
allkeyshop_tv,en,509658,Just Chatting,2018-12-08 02:21:26,927
ImMarksman,en,33214,Fortnite,2018-12-07 23:04:08,919
Weak3n,en,32507,Smite,2018-12-08 00:09:55,913
Puppers,en,491487,Dead by Daylight,2018-12-07 21:08:00,908
Anton,en,491931,Escape From Tarkov,2018-12-07 21:18:51,906
epicenter_en2,en,29595,Dota 2,2018-12-07 18:52:41,901
realBamBam,en,32959,Heroes of the Storm,2018-12-08 00:26:46,900
PSG_RocKy,fr,509802,Football Manager 2019,2018-12-07 22:07:55,877
RotterdaM08,en,490422,StarCraft II,2018-12-07 21:49:40,875
fluyr,pt,32399,Counter-Strike: Global Offensive,2018-12-08 02:38:44,873
VGBootCamp,en,504461,Super Smash Bros. Ultimate,2018-12-07 18:13:27,858
Gabi,pt,509658,Just Chatting,2018-12-07 21:00:21,847
Cirno_TV,en,490292,Dark Souls III,2018-12-07 22:36:48,838
hahahe0304,zh,138585,Hearthstone,2018-12-07 22:47:17,833
Swifty,en,18122,World of Warcraft,2018-12-07 22:45:35,832
jymy_casino,ru,509576,Casino,2018-12-07 11:20:23,831
themattayahu,pt,21779,League of Legends,2018-12-07 22:15:30,822
NateHill,en,11549,Warcraft III: Reign of Chaos,2018-12-07 20:38:28,815
tf2PINE,en,488552,Overwatch,2018-12-08 01:25:59,810
SandyRavage,en,504462,Call of Duty: Black Ops 4,2018-12-07 23:59:57,810
매드라이프_,ko,21779,League of Legends,2018-12-08 02:20:31,807
BrownMan,en,66082,Games + Demos,2018-12-07 23:00:16,807
demonzz1,pl,29307,Path of Exile,2018-12-07 18:50:06,806
woops,en,504461,Super Smash Bros. Ultimate,2018-12-07 19:57:03,804
Odablock,en,459931,Old School RuneScape,2018-12-07 23:05:03,803
SimpleFlips,en,2692,Super Mario 64,2018-12-08 02:14:15,799
Pieface23,en,506103,FIFA 19,2018-12-07 22:18:01,789
havoc616,en,29307,Path of Exile,2018-12-07 18:53:48,784
OfficialAndyPyro,en,509658,Just Chatting,2018-12-08 01:03:49,775
xSilver_Devil,en,21779,League of Legends,2018-12-08 00:27:51,774
puniogaming,pl,19619,Tibia,2018-12-07 16:56:46,770
OfficialAndyPyro,en,509658,Just Chatting,2018-12-08 01:03:49,770
SpeedGaming,en,6205,Sonic 3D Blast,2018-12-07 19:42:50,766
Emiru,en,21779,League of Legends,2018-12-07 23:45:23,761
Ezekiel_III,en,506333,Tetris Effect,2018-12-07 20:01:13,757
Sonecarox,pt,509658,Just Chatting,2018-12-07 20:53:10,755
armatvhs,fr,138585,Hearthstone,2018-12-08 02:13:33,754
TomFawkes,en,504461,Super Smash Bros. Ultimate,2018-12-07 05:01:16,752
NVIDIAGeForcePL,pl,65632,DayZ,2018-12-07 15:27:27,739
TaeRss,ru,33991,The Guild 2: Renaissance,2018-12-07 15:05:31,736
GrandPOObear,en,504461,Super Smash Bros. Ultimate,2018-12-07 23:43:06,735
Lacari,en,504461,Super Smash Bros. Ultimate,2018-12-08 00:00:47,734
TomatosMuchachos,ru,138585,Hearthstone,2018-12-07 22:21:22,733
태상,ko,138585,Hearthstone,2018-12-08 02:13:09,730
ALLinPav,en,488190,Poker,2018-12-07 21:53:23,728
samiyam,en,18122,World of Warcraft,2018-12-07 21:56:27,722
rainbrain,ja,504461,Super Smash Bros. Ultimate,2018-12-07 18:04:56,721
Mew2King,en,504461,Super Smash Bros. Ultimate,2018-12-07 19:05:20,716
mchfps,pt,32399,Counter-Strike: Global Offensive,2018-12-07 23:24:41,714
GeekandSundry,en,313527,Overlight,2018-12-08 00:01:16,713
Matimi0,en,504199,Battlefield V,2018-12-08 02:01:20,708
red_machine777,ru,29595,Dota 2,2018-12-07 22:07:43,697
NVIDIAGeForcePL,pl,65632,DayZ,2018-12-07 15:27:27,697
Mew2King,en,504461,Super Smash Bros. Ultimate,2018-12-07 19:05:20,696
mchfps,pt,32399,Counter-Strike: Global Offensive,2018-12-07 23:24:41,695
Matimi0,en,504199,Battlefield V,2018-12-08 02:01:20,694
fl0m,en,29307,Path of Exile,2018-12-07 23:01:09,693
TSM_TheOddOne,en,488755,Fire Emblem Fates,2018-12-08 00:54:59,692
ChicaLive,en,33214,Fortnite,2018-12-07 22:56:41,687
ViirtualSenpai,en,32502,World of Warships,2018-12-08 00:05:04,682
HyperRPG,en,509658,Just Chatting,2018-12-07 21:34:49,680
victorludgero,pt,32982,Grand Theft Auto V,2018-12-07 20:52:22,671
TSM_TheOddOne,en,488755,Fire Emblem Fates,2018-12-08 00:54:59,670
mchfps,pt,32399,Counter-Strike: Global Offensive,2018-12-07 23:24:41,670
BeagsAndJam,en,313553,XCOM: Enemy Within,2018-12-08 02:09:40,663
Skadoodle,en,459064,Cuphead,2018-12-07 20:45:01,660
Timmac,en,71375,Star Citizen,2018-12-08 01:49:04,656
StumptGamers,en,504461,Super Smash Bros. Ultimate,2018-12-07 20:16:07,647
brianlimond,en,29433,Dark Souls,2018-12-08 01:17:38,643
Kamikatze,de,504689,Farming Simulator 19,2018-12-07 19:02:15,642
AbreezyTV,en,509658,Just Chatting,2018-12-08 01:48:27,641
uccleague4,ru,29595,Dota 2,2018-12-07 22:24:27,639
聶寶,zh,509658,Just Chatting,2018-12-07 21:00:30,630
StreamerHouse,en,491307,Pocket Mortys,2018-12-06 10:45:10,628
bagelmon,en,489111,Summoners War: Sky Arena,2018-12-07 23:58:48,627
CCSesports,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-08 00:56:17,624
Vinc3ntvega,en,491487,Dead by Daylight,2018-12-07 23:00:00,620
FunkBomb,en,33214,Fortnite,2018-12-07 21:43:14,618
RushIntenso,pt,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 01:18:07,609
임수아,ko,509658,Just Chatting,2018-12-08 02:04:17,606
CoconutB,en,263490,Rust,2018-12-08 00:19:02,595
runitup,en,488190,Poker,2018-12-07 22:57:26,595
Spikevegeta,en,2692,Super Mario 64,2018-12-07 20:51:43,593
OGE_ow,en,488552,Overwatch,2018-12-08 01:10:26,585
nazar_casino,ru,509576,Casino,2018-12-07 20:38:41,583
vanNDota,es,29595,Dota 2,2018-12-07 20:31:32,579
EJ_SA,en,32742,Kerbal Space Program,2018-12-07 21:23:51,569
Rubini,pt,19619,Tibia,2018-12-07 20:04:14,569
IslandGrown11,en,489111,Summoners War: Sky Arena,2018-12-07 20:05:40,558
BiDa,pt,32399,Counter-Strike: Global Offensive,2018-12-07 23:04:39,554
햇살살,ko,509658,Just Chatting,2018-12-08 02:17:11,559
EJ_SA,en,32742,Kerbal Space Program,2018-12-07 21:23:51,557
BiDa,pt,32399,Counter-Strike: Global Offensive,2018-12-07 23:04:39,554
Roy,en,417969,Halo: The Master Chief Collection,2018-12-08 00:24:56,549
KingNappy,en,19156,Alan Wake,2018-12-07 16:49:47,544
GamblingL,en,509576,Casino,2018-12-07 03:42:33,541
ViBElol,en,490422,StarCraft II,2018-12-07 23:27:39,538
Last_Grey_Wolf,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-07 20:58:33,535
MaryJLeeee,en,509659,ASMR,2018-12-08 02:48:29,533
Homyatol,it,509658,Just Chatting,2018-12-08 02:16:45,533
Lost_Pause_,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:25:47,532
Dizeliun,en,33214,Fortnite,2018-12-07 21:35:26,531
RampageInTheBox,it,504462,Call of Duty: Black Ops 4,2018-12-07 20:10:11,530
Katth,es,509658,Just Chatting,2018-12-07 21:23:59,527
WeAreB0b,fr,32982,Grand Theft Auto V,2018-12-07 23:01:06,526
BlueShifter,tr,33214,Fortnite,2018-12-07 21:46:46,525
OGamingTV,fr,504461,Super Smash Bros. Ultimate,2018-12-07 18:59:01,520
w_slots,ru,509576,Casino,2018-12-07 11:33:26,512
shakibdh,en,18122,World of Warcraft,2018-12-07 22:10:38,511
FrenchStallion,en,26936,Music & Performing Arts,2018-12-07 23:04:25,509
Mitchflowerpower,en,9455,Super Mario Bros. 3,2018-12-08 01:11:16,506
RazZzero0o,en,33214,Fortnite,2018-12-07 18:13:21,506
Lythero,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:09:00,504
PipePunk,es,509658,Just Chatting,2018-12-08 01:10:22,504
LieutenantVolx,en,67763,Don't Starve,2018-12-07 22:00:03,501
Captain_Richard,en,71375,Star Citizen,2018-12-08 01:00:07,500
노돌리,ko,509658,Just Chatting,2018-12-07 23:55:46,500
bob1619,zh,29307,Path of Exile,2018-12-07 18:57:48,498
Jabroni_Mike,en,504461,Super Smash Bros. Ultimate,2018-12-07 22:06:41,496
Caprimint,es,21779,League of Legends,2018-12-08 01:40:13,494
Swiftor,en,4520,Ashen,2018-12-07 17:12:36,492
RocketBeansTV,de,13389,Age of Empires II,2018-12-06 05:45:18,491
妍衣,zh,509658,Just Chatting,2018-12-08 02:14:17,487
Rhabby_v,en,504461,Super Smash Bros. Ultimate,2018-12-07 22:49:16,485
w_slots,ru,509576,Casino,2018-12-07 11:33:26,483
OGamingTV,fr,504461,Super Smash Bros. Ultimate,2018-12-07 18:59:01,479
나나양,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 00:30:35,478
SpeedGaming3,en,24034,Nier,2018-12-07 17:30:35,478
MasterTay,de,504199,Battlefield V,2018-12-07 19:19:12,477
GorilaNerd,es,32399,Counter-Strike: Global Offensive,2018-12-08 00:58:34,475
AnnieFuchsia,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-07 17:30:40,468
Caprimint,es,21779,League of Legends,2018-12-08 01:40:13,467
TelethonGaming,fr,33214,Fortnite,2018-12-07 17:04:32,467
Etup,en,29307,Path of Exile,2018-12-07 17:00:06,465
Rhykker,en,29307,Path of Exile,2018-12-08 00:55:51,462
bokoen,en,459327,Hearts of Iron IV,2018-12-07 22:20:14,462
LuCKyy_and_BW,en,497057,Destiny 2,2018-12-07 16:39:08,457
Snake,en,504461,Super Smash Bros. Ultimate,2018-12-07 22:24:45,455
BenZaie,fr,460443,Brave Frontier,2018-12-08 01:57:07,454
Etalyx,en,4520,Ashen,2018-12-07 22:15:41,453
Snake,en,504461,Super Smash Bros. Ultimate,2018-12-07 22:24:45,455
BenZaie,fr,460443,Brave Frontier,2018-12-08 01:57:07,454
aypierre,fr,500460,Sid Meier's Civilization VI: Rise & Fall,2018-12-07 20:21:54,451
JimRsNg,es,490422,StarCraft II,2018-12-08 01:51:27,445
花蓮,zh,21779,League of Legends,2018-12-07 23:50:57,445
theRyu7z,fr,32982,Grand Theft Auto V,2018-12-08 00:25:54,444
Venalis,en,32982,Grand Theft Auto V,2018-12-07 20:47:06,443
BarryIsStreaming,en,497222,Hades (1995),2018-12-07 22:23:26,441
a_couple_streams,en,26936,Music & Performing Arts,2018-12-08 00:01:11,437
CrazySam4,ja,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 01:41:37,436
theRyu7z,fr,32982,Grand Theft Auto V,2018-12-08 00:25:54,435
Snake,en,504461,Super Smash Bros. Ultimate,2018-12-07 22:24:45,433
Syun_N,en,490608,Super Mario Maker,2018-12-07 21:29:01,432
a_couple_streams,en,26936,Music & Performing Arts,2018-12-08 00:01:11,431
花蓮,zh,21779,League of Legends,2018-12-07 23:50:57,428
CryptoTradersTV,en,499634,Crypto,2018-12-07 08:08:46,425
Hopure,fr,29307,Path of Exile,2018-12-07 18:17:17,423
Rhymestyle,en,504461,Super Smash Bros. Ultimate,2018-12-07 23:55:11,422
3alawyhd,ar,506103,FIFA 19,2018-12-07 22:38:05,422
demi,en,29307,Path of Exile,2018-12-07 14:09:26,422
AndyMilonakis,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:32:26,419
demi,en,29307,Path of Exile,2018-12-07 14:09:26,419
dreads,en,138585,Hearthstone,2018-12-07 23:36:18,414
Majinobama,en,417752,Talk Shows & Podcasts,2018-12-08 00:51:36,412
lylo,tr,509658,Just Chatting,2018-12-07 21:49:37,412
DexertoFR,fr,504462,Call of Duty: Black Ops 4,2018-12-08 01:19:56,411
ludojop__steam,ru,509576,Casino,2018-12-07 21:48:24,411
DutchsinseOfficial,en,509670,Science & Technology,2018-12-06 05:57:19,410
FoREv,en,29595,Dota 2,2018-12-08 00:49:01,408
彩學,zh,504461,Super Smash Bros. Ultimate,2018-12-07 10:06:23,405
GoldenTot,en,24241,FINAL FANTASY XIV Online,2018-12-07 23:59:09,403
XenosysVex,en,24241,FINAL FANTASY XIV Online,2018-12-07 23:37:40,402
UclaTwitchCat,en,33214,Fortnite,2018-12-08 02:29:50,399
GoOffKings,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:15:17,396
Hungrybox,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:50:16,395
PowerUpWithPride,en,9522,Silent Hill 3,2018-12-08 02:47:25,387
4gamers_01,zh,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 02:45:09,387
RockLeeSmile,en,510521,Broken Reality,2018-12-07 22:19:43,387
Taiovsky,pl,33214,Fortnite,2018-12-07 10:38:36,387
ShackyHD,en,263490,Rust,2018-12-08 00:18:04,383
iamtrevormay,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:36:50,382
JLTomy,fr,33214,Fortnite,2018-12-07 23:17:33,381
AlineFox,pt,417752,Talk Shows & Podcasts,2018-12-08 01:19:56,380
Autumn,en,33214,Fortnite,2018-12-07 23:00:06,379
femman3,en,509576,Casino,2018-12-07 20:56:07,376
StylesX2,en,504461,Super Smash Bros. Ultimate,2018-12-07 05:06:42,376
Halifax,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-07 23:33:26,374
InceptionXx,en,506103,FIFA 19,2018-12-07 20:25:45,372
BackgroundGuy02,en,19549,Final Fantasy III,2018-12-07 21:55:19,371
mukkayo,de,489635,ARK,2018-12-08 00:14:30,369
Cuda87,en,263490,Rust,2018-12-07 22:10:29,368
Im_InceptionTv,en,33214,Fortnite,2018-12-08 01:15:29,367
mikeyeunglol,en,21779,League of Legends,2018-12-07 22:18:28,363
breebunn,en,493959,Red Dead Redemption 2,2018-12-07 23:01:37,362
SaltyBet,en,271231,M.U.G.E.N,2018-12-07 18:44:12,361
ThePlatypusKing,en,66170,Warframe,2018-12-07 22:12:29,355
xcaliz0rz,en,504461,Super Smash Bros. Ultimate,2018-12-07 23:10:16,353
danehearth,en,138585,Hearthstone,2018-12-07 22:05:57,353
DooleyNotedGaming,en,506384,Just Cause 4,2018-12-08 01:56:42,350
칸데르니아,ko,490100,Lost Ark Online,2018-12-08 00:10:36,350
Vivid,en,33214,Fortnite,2018-12-08 02:23:22,349
Mejash,en,32502,World of Warships,2018-12-07 23:38:38,345
egorco,es,29595,Dota 2,2018-12-08 02:34:33,344
snessh,ru,29595,Dota 2,2018-12-07 22:03:18,344
Eduardo_Hook ,en,504461,Super Smash Bros. Ultimate,2018-12-08 00:56:25,340
bchillz,en,263490,Rust,2018-12-07 20:45:59,340
AlfredoPlays,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-07 23:58:33,339
스피드소닉,ko,490100,Lost Ark Online,2018-12-07 16:22:56,339
CarlosStory,en,506383,NBA 2K19,2018-12-08 00:29:08,334
