user_name,language,game_id,game_name,start_time(UTC Time),view_count
BurkeBlack,en,490377,Sea of Thieves,2018-12-08 03:00:34,3112
Alderiate,fr,29307,Path of Exile,2018-12-07 19:35:03,2960
PUBG_JAPAN_Official,ja,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 08:00:01,2937
uzra,zh,509658,Just Chatting,2018-12-08 07:57:18,2846
chistor_,ru,29307,Path of Exile,2018-12-07 23:06:41,2752
72hrs,en,33214,Fortnite,2018-12-08 05:12:53,2725
초승달,ko,504461,Super Smash Bros. Ultimate,2018-12-08 05:59:16,2681
우왁굳,ko,21779,League of Legends,2018-12-08 07:41:40,2631
Trainwreckstv,en,509658,Just Chatting,2018-12-08 06:37:19,2622
mandiocaa1,pt,21779,League of Legends,2018-12-08 01:19:01,2618
AvoidingThePuddle,en,504462,Call of Duty: Black Ops 4,2018-12-08 06:18:53,2591
fuslie,en,504461,Super Smash Bros. Ultimate,2018-12-07 04:04:23,2491
ark_dota,ru,29595,Dota 2,2018-12-08 07:50:36,2483
懶貓,zh,509658,Just Chatting,2018-12-08 08:56:55,2432
SirhcEz,en,21779,League of Legends,2018-12-08 04:12:20,2416
Dota2ruhub2,ru,29595,Dota 2,2018-12-08 08:59:30,2402
똘똘똘이_,ko,504199,Battlefield V,2018-12-08 07:02:42,2402
OgamingLoL,fr,21779,League of Legends,2018-12-08 05:49:59,2384
Grimmmz,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:09:55,2294
_푸딩_,ko,509658,Just Chatting,2018-12-08 08:29:26,2285
xGladd,en,497057,Destiny 2,2018-12-07 16:05:29,2271
BananaSlamJamma,en,29595,Dota 2,2018-12-08 03:15:45,2241
Pink_Sparkles,en,33214,Fortnite,2018-12-08 05:00:57,2221
P4wnyhof,en,509146,Battlerite Royale,2018-12-08 06:30:32,2105
trihex,en,504461,Super Smash Bros. Ultimate,2018-12-07 21:31:20,2089
Criken,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:17:52,2064
Gosu,en,21779,League of Legends,2018-12-08 08:48:29,2058
RetroGaijin,en,504461,Super Smash Bros. Ultimate,2018-12-08 08:11:06,1971
BobRoss,en,509660,Art,2018-12-07 19:50:03,1963
KabajiOW,en,488552,Overwatch,2018-12-07 19:27:50,1961
Bigbangs06,fr,506103,FIFA 19,2018-12-08 07:30:17,1892
livekiss,zh,26936,Music & Performing Arts,2018-12-07 14:58:39,1887
大魚,zh,417752,Talk Shows & Podcasts,2018-12-07 07:34:25,1800
LVPes,es,21779,League of Legends,2018-12-08 05:53:20,1754
LeFrenchRestream,fr,22720,Super Meat Boy,2018-12-07 18:07:36,1710
딩셉션,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 06:54:40,1578
JennaJulien,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 05:02:27,1546
KaneKosugi,ja,21779,League of Legends,2018-12-08 05:31:17,1544
gaules,pt,32399,Counter-Strike: Global Offensive,2018-12-07 21:51:05,1530
Fairlight_Excalibur,en,504461,Super Smash Bros. Ultimate,2018-12-08 06:10:05,1519
SolaryFortnite,fr,33214,Fortnite,2018-12-08 08:57:25,1501
OGE_ow,en,488552,Overwatch,2018-12-08 06:02:58,1457
mindcrack,en,488426,Extra Life,2018-12-07 20:00:24,1456
s0mcs,en,32399,Counter-Strike: Global Offensive,2018-12-08 03:49:19,1438
Sjow,en,2748,Magic: The Gathering,2018-12-08 06:12:18,1432
armatvhs,fr,138585,Hearthstone,2018-12-08 09:22:23,1417
wintergaming,en,490422,StarCraft II,2018-12-08 03:30:47,1415
Alkaizerx,en,29307,Path of Exile,2018-12-07 18:21:53,1397
Wingsofdeath,en,21779,League of Legends,2018-12-08 07:20:29,1395
Magic,en,2748,Magic: The Gathering,2018-12-08 08:45:38,1382
TSM_TheOddOne,en,496902,Slay the Spire,2018-12-08 00:54:59,1359
삐부,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 06:57:25,1339
heavyRainism,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 03:59:51,1333
mrslohunterfy,ru,509576,Casino,2018-12-06 12:51:32,1324
Overpow,pl,21779,League of Legends,2018-12-08 08:50:59,1313
SparcMac_RI,en,459931,Old School RuneScape,2018-12-08 09:12:10,1305
피유,ko,509658,Just Chatting,2018-12-08 08:46:58,1296
小莓子,zh,509658,Just Chatting,2018-12-08 07:53:54,1293
allkeyshop_tv,en,509658,Just Chatting,2018-12-08 08:59:25,1291
GassyMexican,en,490377,Sea of Thieves,2018-12-08 06:16:09,1271
A1taOda,ru,29595,Dota 2,2018-12-08 09:04:27,1267
Mew2King,en,504461,Super Smash Bros. Ultimate,2018-12-07 19:05:20,1248
CrReaM,en,490377,Sea of Thieves,2018-12-08 04:48:48,1244
SparcMac_RI,en,459931,Old School RuneScape,2018-12-08 09:12:10,1239
esl_AlphaCast,fr,503116,Beat Saber,2018-12-08 08:52:45,1237
sleightlymusical,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:15:42,1229
danikxaz,ru,509576,Casino,2018-12-07 00:21:03,1215
Xposed,en,504462,Call of Duty: Black Ops 4,2018-12-08 06:08:44,1207
Gigz,en,497057,Destiny 2,2018-12-08 08:37:10,1180
rxnexus,ru,16937,Artifact,2018-12-08 06:49:56,1177
NaviOOT,en,138585,Hearthstone,2018-12-08 03:40:45,1177
xaryulol,en,18122,World of Warcraft,2018-12-08 04:35:24,1164
無口君,zh,138585,Hearthstone,2018-12-08 03:36:02,1158
Richard_Hammer,en,490771,Battle Brothers,2018-12-08 03:11:39,1153
Lost,de,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 08:06:37,1144
마스카,ko,138585,Hearthstone,2018-12-08 07:56:15,1144
CCnCDotA2,en,29595,Dota 2,2018-12-08 04:02:11,1138
Celerity,en,496902,Slay the Spire,2018-12-08 07:00:02,1130
havoc616,en,29307,Path of Exile,2018-12-07 18:53:48,1121
runitup247,en,488190,Poker,2018-12-06 09:54:00,1120
Dota2ruhub3,ru,29595,Dota 2,2018-12-08 06:56:31,1105
vltuss_premium_stream,ru,509576,Casino,2018-12-08 01:31:51,1097
TehJamJar,en,32982,Grand Theft Auto V,2018-12-08 00:39:30,1086
AG_Bean3r,es,509658,Just Chatting,2018-12-08 03:38:41,1075
VidyaBum,en,66082,Games + Demos,2018-12-08 08:11:58,1072
신정민,ko,32959,Heroes of the Storm,2018-12-08 05:09:15,1034
DavidChau,en,33214,Fortnite,2018-12-08 00:23:26,1018
iateyourpie,en,504461,Super Smash Bros. Ultimate,2018-12-08 04:50:25,1016
DuendePablo,es,509658,Just Chatting,2018-12-08 03:47:54,1009
EXBC,en,509658,Just Chatting,2018-12-08 05:38:30,999
IbaaiLVP,es,21779,League of Legends,2018-12-08 09:26:29,966
小夜夜,zh,21779,League of Legends,2018-12-08 07:26:46,965
deco1tv,ru,29595,Dota 2,2018-12-08 06:56:50,965
皮弟,zh,460630,Tom Clancy's Rainbow Six: Siege,2018-12-08 07:59:26,960
Sinedd92,ru,138585,Hearthstone,2018-12-08 07:23:06,956
QRUSHcsgo,ru,32399,Counter-Strike: Global Offensive,2018-12-08 09:08:23,948
CoconutB,en,263490,Rust,2018-12-08 00:19:02,945
rainbrain,ja,504461,Super Smash Bros. Ultimate,2018-12-07 18:04:56,942
NeoticaCH,th,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 07:21:04,929
Mizkif,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:12:08,922
蝦愛橘子,zh,509658,Just Chatting,2018-12-06 20:42:12,915
CaliSCG,en,506103,FIFA 19,2018-12-07 20:00:02,908
TelethonGaming,fr,33214,Fortnite,2018-12-07 17:04:32,880
OldhSchooIRS,en,459931,Old School RuneScape,2018-12-08 09:21:08,876
Peeve,en,504461,Super Smash Bros. Ultimate,2018-12-08 04:59:10,876
GamblingL,en,509576,Casino,2018-12-07 03:42:33,858
lilchiipmunk,en,490377,Sea of Thieves,2018-12-08 05:19:47,857
queue_tan,ja,27471,Minecraft,2018-12-08 07:48:09,856
악녀,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 06:02:55,852
Syrenia,de,18122,World of Warcraft,2018-12-08 07:52:39,849
SpeedGaming3,en,24239,Super Mario Galaxy 2,2018-12-07 17:30:35,835
NVIDIAGeForcePL,pl,21779,League of Legends,2018-12-07 15:27:27,822
Faith,en,509658,Just Chatting,2018-12-08 03:38:43,821
eff2ct,en,488552,Overwatch,2018-12-08 07:56:18,809
阿森,zh,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 07:13:00,795
SoyPan,es,33214,Fortnite,2018-12-08 03:27:00,786
OGamingTV,fr,504461,Super Smash Bros. Ultimate,2018-12-07 18:59:01,778
kongojack,en,461067,Tekken 7,2018-12-08 07:33:32,771
Anthony_Kongphan,en,504461,Super Smash Bros. Ultimate,2018-12-08 05:26:32,769
PireanLoL,ko,21779,League of Legends,2018-12-08 06:39:35,765
MooJin2,ko,21779,League of Legends,2018-12-08 07:21:41,745
shakibdh,en,18122,World of Warcraft,2018-12-07 22:10:38,745
CrazySam4,ja,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 07:20:19,742
Raskology_,de,33214,Fortnite,2018-12-08 07:42:53,732
Electra,en,33214,Fortnite,2018-12-08 03:49:16,727
PTERODACTYLSFTW,en,32399,Counter-Strike: Global Offensive,2018-12-08 08:50:27,726
notmes,en,18122,World of Warcraft,2018-12-08 07:11:58,719
Loeya,en,33214,Fortnite,2018-12-08 09:28:04,717
StreamerHouse,en,506246,Fallout 76,2018-12-08 05:27:43,712
fifahassliebehd,de,506103,FIFA 19,2018-12-08 08:09:13,702
GamblingL,en,509576,Casino,2018-12-07 03:42:33,699
TobiasFate,en,497434,Total War: Warhammer II,2018-12-08 07:56:20,697
CoreJJ,en,21779,League of Legends,2018-12-08 04:05:01,688
양띵,ko,490100,Lost Ark Online,2018-12-08 07:00:08,682
PG_Esports,it,21779,League of Legends,2018-12-06 23:11:41,677
NokSs68,fr,33214,Fortnite,2018-12-08 08:07:35,671
zorlaKOKA,pt,32399,Counter-Strike: Global Offensive,2018-12-07 22:52:01,671
StreamerHouse,en,506246,Fallout 76,2018-12-08 05:27:43,661
RM9_,zh,4815,Mega Man,2018-12-08 02:00:13,655
RM9_,zh,4815,Mega Man,2018-12-08 02:00:13,655
Jendenise,en,491487,Dead by Daylight,2018-12-08 09:03:15,649
red_machine777,ru,29595,Dota 2,2018-12-07 22:07:43,645
generalqw,ru,29595,Dota 2,2018-12-08 09:17:17,640
Artemis,en,504462,Call of Duty: Black Ops 4,2018-12-08 08:01:42,637
IslandGrown11,en,489111,Summoners War: Sky Arena,2018-12-08 07:51:16,636
playshelly,ru,509658,Just Chatting,2018-12-08 09:24:04,630
insanityxxx,en,21779,League of Legends,2018-12-08 05:47:52,630
CiNVe,ja,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 07:18:28,629
JonSandman,en,504461,Super Smash Bros. Ultimate,2018-12-08 04:41:00,629
Neuro,en,490422,StarCraft II,2018-12-08 02:57:33,626
JeelTV,fr,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-08 08:55:10,622
lessqqll,de,21779,League of Legends,2018-12-08 08:14:50,615
xD1x,en,504461,Super Smash Bros. Ultimate,2018-12-08 05:36:33,614
gthdota,en,29595,Dota 2,2018-12-08 07:06:20,609
GamblingL,en,509576,Casino,2018-12-07 03:42:33,608
OlesyaBulletka,ru,509658,Just Chatting,2018-12-08 08:06:04,605
bob1619,zh,29307,Path of Exile,2018-12-07 18:57:48,604
ProJared,en,504461,Super Smash Bros. Ultimate,2018-12-08 04:55:27,602
ShackyHD,en,263490,Rust,2018-12-08 00:18:04,599
MajinPhil,en,504461,Super Smash Bros. Ultimate,2018-12-08 03:53:29,591
Artemis,en,504462,Call of Duty: Black Ops 4,2018-12-08 08:01:42,590
たぬき忍者,ja,21779,League of Legends,2018-12-08 05:42:08,587
juicysnipes,en,33214,Fortnite,2018-12-08 07:19:40,586
ProJared,en,504461,Super Smash Bros. Ultimate,2018-12-08 04:55:27,584
Lanvirion,ru,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 05:06:37,579
OlesyaBulletka,ru,509658,Just Chatting,2018-12-08 08:06:04,577
AndyMilonakis,en,504461,Super Smash Bros. Ultimate,2018-12-08 02:32:26,574
Etup,en,29307,Path of Exile,2018-12-07 17:00:06,574
피닉스박1,ko,509658,Just Chatting,2018-12-08 09:21:31,563
PoliteSniper,ru,138585,Hearthstone,2018-12-08 05:02:25,560
Juice,ru,509658,Just Chatting,2018-12-08 09:00:00,558
Taiovsky,pl,33214,Fortnite,2018-12-07 10:38:36,558
Rigondeaux,en,459931,Old School RuneScape,2018-12-08 06:56:36,555
TheRealPugzilla,en,506103,FIFA 19,2018-12-08 05:44:41,554
Lacari,en,461067,Tekken 7,2018-12-08 00:00:47,551
Hoolygan_NZRV,ru,29595,Dota 2,2018-12-08 08:05:38,550
Dracon,de,4520,Ashen,2018-12-08 03:30:45,549
BTNeandertha1,en,14304,Diablo II: Lord of Destruction,2018-12-08 00:39:01,541
RocketBeansTV,de,417752,Talk Shows & Podcasts,2018-12-08 05:45:28,530
saddota2tv,ru,29595,Dota 2,2018-12-08 04:52:34,528
Timmac,en,504461,Super Smash Bros. Ultimate,2018-12-08 01:49:04,526
chapo,en,32507,Smite,2018-12-08 05:13:05,525
ilGattoSulTubo,it,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-08 08:47:13,524
archangel_hs,ru,33214,Fortnite,2018-12-08 06:34:29,523
thundermo_hellkite,en,2748,Magic: The Gathering,2018-12-08 05:02:46,521
홍방장,ko,417752,Talk Shows & Podcasts,2018-12-08 09:28:02,520
Naiman_Hs,ru,16937,Artifact,2018-12-08 05:55:16,515
Rallied,en,504462,Call of Duty: Black Ops 4,2018-12-08 05:38:30,514
RBKGamesLive,ru,491487,Dead by Daylight,2018-12-08 08:59:43,511
saddota2tv,ru,29595,Dota 2,2018-12-08 04:52:34,510
Nukesaku_,ja,138585,Hearthstone,2018-12-08 06:42:21,508
esl_joindotared,en,29595,Dota 2,2018-12-08 07:28:09,507
archangel_hs,ru,33214,Fortnite,2018-12-08 06:34:29,502
더헬,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 02:07:39,500
김갠지라거,ko,490100,Lost Ark Online,2018-12-08 05:07:48,497
강소연,ko,490100,Lost Ark Online,2018-12-08 01:42:15,494
EyesPied,en,491931,Escape From Tarkov,2018-12-08 06:01:09,490
zEmerson,pt,489635,ARK,2018-12-07 23:08:46,490
jvtv,fr,138585,Hearthstone,2018-12-08 07:55:37,489
GamesAreLive,ru,138585,Hearthstone,2018-12-08 08:03:49,478
XoYnUzi,de,21779,League of Legends,2018-12-08 08:38:15,468
Nerdhub,hu,21779,League of Legends,2018-12-08 09:03:23,459
DirtyDan79,en,29307,Path of Exile,2018-12-07 19:07:04,452
DavidLabowsky,en,509576,Casino,2018-12-08 08:11:57,451
hyubsama,en,509658,Just Chatting,2018-12-08 06:12:42,450
7ssk7,ru,33214,Fortnite,2018-12-08 08:55:01,448
casino_bo55,en,509576,Casino,2018-12-08 09:04:03,447
Lucksn,de,504461,Super Smash Bros. Ultimate,2018-12-08 06:50:56,447
HimeChar,zh,509658,Just Chatting,2018-12-08 09:00:49,446
RiffTrax,en,499973,Always On,2018-12-08 08:00:51,446
ESL_CSGO,en,32399,Counter-Strike: Global Offensive,2018-12-06 17:21:49,446
신기해,ko,509658,Just Chatting,2018-12-08 06:20:02,443
Geekygirlness,en,493959,Red Dead Redemption 2,2018-12-08 07:27:02,442
vltuss_premium_stream,ru,509576,Casino,2018-12-08 01:31:51,438
FFSTV,en,504461,Super Smash Bros. Ultimate,2018-12-08 08:25:32,435
응삼이,ko,491487,Dead by Daylight,2018-12-08 08:03:32,434
SparcMac_wi,en,459931,Old School RuneScape,2018-12-08 09:33:32,431
Food,en,509667,Food & Drink,2018-12-08 08:00:51,431
Tixerok,ru,509658,Just Chatting,2018-12-08 02:58:39,430
Tixerok,ru,509658,Just Chatting,2018-12-08 02:58:39,420
신기해,ko,509658,Just Chatting,2018-12-08 06:20:02,418
Food,en,509667,Food & Drink,2018-12-08 08:00:51,416
slotuplayerq,en,509576,Casino,2018-12-08 03:54:06,412
Sir_Thomas_,fr,509658,Just Chatting,2018-12-08 08:55:03,411
Trynet123,en,493217,Gwent: The Witcher Card Game,2018-12-08 05:01:05,407
Shadybunny,en,138585,Hearthstone,2018-12-08 07:08:34,404
걸뽀_,ko,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 05:17:25,404
sneakyteak,en,30921,Rocket League,2018-12-08 03:03:14,404
w_slots,ru,509576,Casino,2018-12-07 11:33:26,402
w_slots,ru,509576,Casino,2018-12-07 11:33:26,402
Decha__,en,27546,World of Tanks,2018-12-08 07:21:01,401
ChaseShaco,en,21779,League of Legends,2018-12-08 04:12:06,401
skinnedteen,en,493125,My Summer Car,2018-12-08 03:05:28,400
StatikTheWarmonger,en,32502,World of Warships,2018-12-08 07:18:51,398
SparrowsRum,en,16937,Artifact,2018-12-08 01:06:54,398
ESL_CSGO_SEE,en,32399,Counter-Strike: Global Offensive,2018-12-08 08:19:54,394
BTURBO,hu,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 08:51:46,393
Ellohime,en,493959,Red Dead Redemption 2,2018-12-08 08:58:14,390
Goddess,en,460630,Tom Clancy's Rainbow Six: Siege,2018-12-08 05:21:17,388
BroadcastGG,en,488552,Overwatch,2018-12-08 08:50:53,384
l2era11,en,8901,Lineage II,2018-12-08 08:22:28,382
BreakinSkullz,en,491931,Escape From Tarkov,2018-12-08 02:54:50,382
originhs,fr,138585,Hearthstone,2018-12-08 09:06:20,378
Boxghostz,en,491487,Dead by Daylight,2018-12-08 07:30:25,373
patcutez,tr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 06:46:42,373
ggMarche,en,32959,Heroes of the Storm,2018-12-08 05:23:55,368
CasinoDaddy,en,509576,Casino,2018-12-08 09:28:09,366
Empyriangaming,en,29307,Path of Exile,2018-12-07 17:19:39,364
ggMarche,en,32959,Heroes of the Storm,2018-12-08 05:23:55,366
nicegametv,ko,510118,Deltarune,2018-12-08 07:27:01,364
Empyriangaming,en,29307,Path of Exile,2018-12-07 17:19:39,362
BrainTM,en,496902,Slay the Spire,2018-12-08 05:35:38,359
ach_oce,en,18122,World of Warcraft,2018-12-08 03:38:20,358
Roflgator,en,499003,VRChat,2018-12-08 05:57:15,356
OgamingSC2,fr,490422,StarCraft II,2018-12-07 22:30:06,355
j9superfast,th,32399,Counter-Strike: Global Offensive,2018-12-08 08:10:34,350
VernNotice,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-08 07:33:51,350
VernNotice,en,506237,"Pokemon: Let's Go, Pikachu!/Eevee!",2018-12-08 07:33:51,350
Curvyllama,en,33214,Fortnite,2018-12-08 06:52:52,350
KarasMai,en,21779,League of Legends,2018-12-08 04:17:13,350
beyondthesummit_pt,pt,29595,Dota 2,2018-12-08 08:56:59,349
BeardedCheg,en,65654,The Elder Scrolls Online,2018-12-08 07:15:05,348
Kwitty23,en,504461,Super Smash Bros. Ultimate,2018-12-08 04:37:29,348
kazunokon,ja,488615,Street Fighter V,2018-12-08 09:15:23,347
Agholor,en,33214,Fortnite,2018-12-07 23:59:37,347
FlareRDB,en,504461,Super Smash Bros. Ultimate,2018-12-08 05:45:15,344
Cuda87,en,263490,Rust,2018-12-07 22:10:29,343
노돌리,ko,490100,Lost Ark Online,2018-12-08 03:15:59,341
Monstercat,en,26936,Music & Performing Arts,2018-12-06 23:02:12,339
MayryC,th,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 09:18:02,338
EgeArseven,tr,506103,FIFA 19,2018-12-08 08:54:59,338
Raeyei,en,29307,Path of Exile,2018-12-08 07:58:59,338
Replays,en,33214,Fortnite,2018-12-08 06:58:06,338
EJ_SA,en,509670,Science & Technology,2018-12-07 21:23:51,337
聶寶,zh,509658,Just Chatting,2018-12-07 21:00:30,337
Neevi,de,18122,World of Warcraft,2018-12-08 07:04:07,333
CryptoTradersTV,en,499634,Crypto,2018-12-07 08:08:46,332
Maldiva ,en,18122,World of Warcraft,2018-12-08 05:43:14,333
CryptoTradersTV,en,499634,Crypto,2018-12-07 08:08:46,332
GTimeTV,de,504689,Farming Simulator 19,2018-12-08 08:21:48,330
花蓮,zh,21779,League of Legends,2018-12-07 23:50:57,330
WaifuGate,en,2748,Magic: The Gathering,2018-12-08 06:49:20,329
카프리님,ko,490100,Lost Ark Online,2018-12-08 03:24:50,329
SavinTheBees,en,504461,Super Smash Bros. Ultimate,2018-12-08 07:59:24,327
Sibrel,es,504461,Super Smash Bros. Ultimate,2018-12-08 05:04:57,327
SaltyBet,en,271231,M.U.G.E.N,2018-12-07 18:44:12,327
Marshall,tr,509658,Just Chatting,2018-12-08 08:47:48,326
chase_3hunna,en,33214,Fortnite,2018-12-08 06:40:49,325
SaltyBet,en,271231,M.U.G.E.N,2018-12-07 18:44:12,322
艾維與卡苗,zh-hk,500007,Utawarerumono: Chiriyuku Mono e no Komoriuta,2018-12-08 07:22:34,320
GN_GG,ru,29307,Path of Exile,2018-12-07 18:29:00,320
MAiHOPAWANGO,de,29307,Path of Exile,2018-12-08 02:14:22,319
태상,ko,496902,Slay the Spire,2018-12-08 02:13:09,319
강퀴,ko,490100,Lost Ark Online,2018-12-08 08:05:00,318
여흘이,ko,509658,Just Chatting,2018-12-08 08:20:52,315
Warren333,en,394568,RimWorld,2018-12-08 04:38:37,315
SavinTheBees,en,504461,Super Smash Bros. Ultimate,2018-12-08 07:59:24,310
GALLERIA_GM,ja,417752,Talk Shows & Podcasts,2018-12-07 06:04:53,309
CrisHeroes,en,32959,Heroes of the Storm,2018-12-08 09:14:27,307
이선생84,ko,29307,Path of Exile,2018-12-08 05:46:33,307
l2era11,en,8901,Lineage II,2018-12-08 08:22:28,306
GorilaNerd,es,489635,ARK,2018-12-08 00:58:34,305
Mr_Killshot_,ru,504462,Call of Duty: Black Ops 4,2018-12-08 08:33:04,304
datboydimez,en,506383,NBA 2K19,2018-12-08 04:08:25,303
KBubblez,en,33214,Fortnite,2018-12-08 03:21:27,303
SizanFPS,pt,21779,League of Legends,2018-12-08 03:47:26,301
Thadrius,en,497078,Far Cry 5,2018-12-08 03:40:25,299
deathstav_3,en,138585,Hearthstone,2018-12-08 07:28:04,298
MusclebrahTV,en,18122,World of Warcraft,2018-12-08 07:33:15,296
HatapoloJi,tr,509658,Just Chatting,2018-12-08 08:32:30,294
블랙핸드,ko,138585,Hearthstone,2018-12-08 06:20:59,293
MoCbka34,ru,488634,Don't Starve Together,2018-12-08 05:12:56,292
PsheroTV,en,18122,World of Warcraft,2018-12-08 09:06:24,290
GLORY19MU,ar,506103,FIFA 19,2018-12-08 09:29:10,286
Nieuczesana,pl,509667,Food & Drink,2018-12-08 09:29:25,285
ipav999,en,21779,League of Legends,2018-12-08 04:59:56,285
루시퍼,ko,12924,Warcraft III: The Frozen Throne,2018-12-08 07:42:49,284
Waggle,en,29307,Path of Exile,2018-12-07 17:56:18,283
ESL_Dota2_TH,th,29595,Dota 2,2018-12-08 07:06:48,282
NAKAT,en,504461,Super Smash Bros. Ultimate,2018-12-06 15:50:22,280
kamikpro,ru,138585,Hearthstone,2018-12-08 08:23:17,279
Delt4Forc3,es,489635,ARK,2018-12-08 07:52:15,278
Patty,en,4474,Teenage Mutant Ninja Turtles: Tournament Fighters,2018-12-08 05:18:59,277
득털,ko,138585,Hearthstone,2018-12-08 07:01:30,276
탑가렌,ko,18122,World of Warcraft,2018-12-07 23:41:36,276
FT_Fateu,fr,33214,Fortnite,2018-12-08 06:11:59,274
탑가렌,ko,18122,World of Warcraft,2018-12-07 23:41:36,276
FT_Fateu,fr,33214,Fortnite,2018-12-08 06:11:59,275
Acemodai,fr,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 07:12:54,273
wrvica,en,509576,Casino,2018-12-06 19:50:57,273
QuistineT,en,509658,Just Chatting,2018-12-08 05:22:46,272
KatLink,en,5360,Resident Evil,2018-12-08 07:55:25,271
realvivien,tr,21779,League of Legends,2018-12-08 03:22:24,270
김용녀,ko,504461,Super Smash Bros. Ultimate,2018-12-08 08:00:44,269
Dunduk,ru,491931,Escape From Tarkov,2018-12-08 04:58:59,268
TCEC_Chess_TV,en,743,Chess,2018-12-08 09:00:44,267
terrrorist,ru,32399,Counter-Strike: Global Offensive,2018-12-08 08:39:42,266
smhbeastmode,en,493057,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-08 06:23:12,266
